# DISASSEMBLY-DERIVED (tier 2: addresses).  GENERATED by
# docs/whitebox/scripts/build_ref.py -- do not hand-edit.
# Every addr is an absolute VA in c2.dll sha256 c80981c015166effecc71ad8112d5577a065b2300891dfdb02b9c13787a66258.
# NAVIGATION ONLY.  Nothing here may enter crates/ without a
# docs/whitebox/DISCLOSURE.md row naming the address.
# kind: func-entry | in-func | data | unmapped
# tu_conf: in-anchor (a fact) | gap (a hypothesis, C2_MAP.md 3.1)
#          no-ice-site (a TU the partition cannot see) | n/a (not code)
addr	kind	func	func_size	ncallers	ncallees	tu	tu_conf	subsys	page	conf	label	n_cites	cites
10c2209b	in-func	10c21fd2	247	2	4	vlines.c	gap	-	-	high	eh-pdata-driver	1	whitebox/WB_EH_FINDINGS.md:1
10c220ab	in-func	10c21fd2	247	2	4	vlines.c	gap	-	-	high	eh-unwind-region-test: `cmp BYTE PTR [ebx+0x31],0x54` / `sete` — is the region opened by an __unwind$ label; the flag that zeroes both handler arguments	4	whitebox/WB_EH_FINDINGS.md:2,BOARD.md:1,rungs/2026-08-08-wb-eh.md:1
10c220c9	func-entry	10c220c9	418	1	4	vlines.c	gap	eh	P_EH.md	high	ip2state-emitter: the $T ip-to-state array: one 8-byte {ADDR32 label, i32 state} entry per state CHANGE over nodes with [+9]&1, skipping state -2, array omitted entirely at n==0; writes nIPMapEntries and pIPtoStateMap into FuncInfo	9	whitebox/WB_EH_FINDINGS.md:7,BOARD.md:1,rungs/2026-08-08-wb-eh.md:1
10c2262b	func-entry	10c2262b	150	1	1	vlines.c	gap	-	-	unknown	-	1	whitebox/WB_LOOP_FINDINGS.md:1
10c23151	func-entry	10c23151	44	1	1	vlines.c	gap	-	-	high	find-def-in-block: p2\ppc\lowersmd.c: find the 0x2af assignment in a block whose destination matches an operand (used to locate the counter's preheader initialisation)	2	whitebox/WB_LOOP_FINDINGS.md:2
10c2317d	func-entry	10c2317d	60	1	2	vlines.c	gap	-	-	high	range-references-sym: p2\ppc\lowersmd.c: does any tuple in [from->next, to) use (10bd4874) or def (10bd482d) this symbol? 10c0f7f9 calls it five times to prove the counter is dead outside the loop	2	whitebox/WB_LOOP_FINDINGS.md:2
10c23539	func-entry	10c23539	1371	12	19	lowersmd.c	in-anchor	-	-	unknown	-	2	whitebox/WB_REGALLOC_FINDINGS.md:1,whitebox/WB_SELECT_PREREG.md:1
10c24021	func-entry	10c24021	352	2	14	lowersmd.c	in-anchor	-	-	high	md-lower-driver: p2\ppc\lowersmd.c: the machine-dependent lowering driver. Phase order: 10c0f81e (bdnz) FIRST, then 10c2262b, the peepholes, 10c2306c, then 10c04faf (WB-D's volatile/reserved sets). The ctr conversion is therefore UPSTREA...	4	whitebox/WB_LOOP_FINDINGS.md:3,BOARD.md:1
10c2574b	func-entry	10c2574b	99	42	4	lowersmd.c	gap	-	-	unknown	-	1	whitebox/WB_MEMCPY_FINDINGS.md:1
10c2753a	func-entry	10c2753a	47	10	2	lowersmd.c	gap	-	-	high	data-alloc: sibling initialised-data bump on DAT_10c2e31c	0	-
10c2757d	func-entry	10c2757d	42	2	0	lowersmd.c	gap	-	-	high	bss-alloc: .bss bump allocator on DAT_10c2e320: align 8, then +(8-size) fixup for size in {1,2,4}	4	whitebox/C2_MAP.md:2,whitebox/BOARD_PROPOSED.md:1,whitebox/C2_MAP_METHOD.md:1
10c27b56	func-entry	10c27b56	326	7	5	smdmisc.c	in-anchor	section	P_SECTION.md	high	bss-alloc: stores the allocated address to sym+0x18, sets first-touch done-flag 0x800	5	whitebox/C2_MAP.md:3,whitebox/BOARD_PROPOSED.md:1,whitebox/C2_MAP_METHOD.md:1
10c27ec4	func-entry	10c27ec4	65	3	2	smdmisc.c	in-anchor	-	-	unknown	-	1	whitebox/C2_MAP.md:1
10c28475	func-entry	10c28475	85	1	0	smdmisc.c	gap	-	-	high	listing-formatter: wraps DIS::CchFormatInstr; sole importer	0	-
10c2932e	unmapped	-	-	-	-	smdmisc.c	gap	-	-	high	flag-table: 4250-byte store sequence building the 148-record array at 0x10c46bd8; ret at 0x10c2a3b5	3	rungs/2026-08-18-c2map2.md:1,whitebox/BOARD_PROPOSED.md:1,whitebox/C2_MAP.md:1
10c29860	unmapped	-	-	-	-	smdmisc.c	gap	-	-	unknown	-	4	whitebox/WB_LOOP_FINDINGS.md:2,whitebox/WB_LOOP_PREREG.md:2
10c2a038	unmapped	-	-	-	-	smdmisc.c	gap	-	-	unknown	-	2	BOARD.md:1,whitebox/WB_REGALLOC_FINDINGS.md:1
10c2a177	unmapped	-	-	-	-	smdmisc.c	gap	-	-	unknown	-	1	whitebox/WB_LOOP_FINDINGS.md:1
10c2a3b5	unmapped	-	-	-	-	smdmisc.c	gap	-	-	unknown	-	3	rungs/2026-08-18-c2map2.md:1,whitebox/BOARD_PROPOSED.md:1,whitebox/C2_MAP.md:1
10c2dc7c	unmapped	-	-	-	-	smdmisc.c	gap	-	-	unknown	-	1	whitebox/C2_MAP.md:1
10c2e000	data	10c2e000	4	0	0	n/a	n/a	-	-	unknown	-	2	whitebox/C2_MAP.md:1,whitebox/C2_MAP_METHOD.md:1
10c2e1f0	data	10c2e1f0	4	0	0	n/a	n/a	-	-	unknown	-	1	whitebox/WB_LIVE_FINDINGS.md:1
10c2e234	data	10c2e234	4	0	0	n/a	n/a	-	-	unknown	-	6	BOARD.md:2,rungs/2026-08-18-c2map2.md:2,whitebox/C2_MAP.md:2
10c2e2d2	data	10c2e2d2	1	0	0	n/a	n/a	-	-	unknown	-	4	whitebox/WB_DAGORDER_FINDINGS.md:3,whitebox/WB_DAGORDER_PREREG_R2.md:1
10c2e2f4	data	10c2e2f4	4	0	0	n/a	n/a	-	-	unknown	-	7	whitebox/WB_SELECT_FINDINGS.md:3,whitebox/WB_SELECT_RECONCILED.md:2,rungs/2026-08-09-wb-selfit.md:1,whitebox/WB_EH_FINDINGS.md:1
10c2e2fc	data	10c2e2fc	4	0	0	n/a	n/a	-	-	unknown	-	33	BOARD.md:6,whitebox/WB_SELECT_RECONCILED.md:5,whitebox/WB_DAGCLIENTS_FINDINGS.md:4,rungs/2026-08-09-wb-selfit.md:3,whitebox/WB_SELECT_FINDINGS_R2.md:3,whitebox/WB_DAGCLIENTS_PREREG.md:2
10c2e310	data	10c2e310	4	0	0	n/a	n/a	-	-	unknown	-	46	whitebox/WB_DAGCLIENTS_FINDINGS.md:7,whitebox/WB_INLINE_FINDINGS.md:6,BOARD.md:5,whitebox/WB_MEMCPY_FINDINGS.md:5,whitebox/WB_DAGCLIENTS_PREREG_R2.md:3,whitebox/WB_MERGER4_FINDINGS.md:3
10c2e918	data	10c2e918	4	0	0	n/a	n/a	-	-	unknown	-	7	whitebox/WB_LABEL_FINDINGS.md:4,BOARD.md:1,LABEL_COUNTER.md:1,whitebox/WB_LABEL_PREREG_R2.md:1
10c2e978	data	10c2e978	4	0	0	n/a	n/a	-	-	unknown	-	14	whitebox/WB_SELECT_FINDINGS.md:3,BOARD.md:2,rungs/2026-08-09-wb-selfit.md:2,whitebox/WB_SELECT_RECONCILED.md:2,whitebox/WB_TABLES_FINDINGS.md:2,rungs/2026-08-09-wb-tables.md:1
10c2e97c	data	10c2e97c	4	0	0	n/a	n/a	-	-	unknown	-	1	whitebox/WB_REGALLOC_FINDINGS.md:1
10c2e980	data	10c2e980	4	0	0	n/a	n/a	-	-	high	opt-qgprreserve: the -QGPRReserve option flag (name string 10b13c58, descriptor built at 10c2a038). It reserves exactly r14/r15/r16: the alternate order array 10c37e50 drops them and 10c04faf adds 0x0f..0x11 to the reserved set. RESOLVES...	14	BOARD.md:3,whitebox/WB_CHOOSER_FINDINGS.md:3,whitebox/WB_REGALLOC_FINDINGS.md:3,whitebox/WB_FRAME_FINDINGS.md:2,rungs/2026-08-08-wb-chooser.md:1,rungs/2026-08-08-wb-frame.md:1
10c2ea98	data	10c2ea98	4	0	0	n/a	n/a	-	-	unknown	-	6	whitebox/WB_INLINE_FINDINGS.md:6
10c2eaa0	data	-	-	-	-	n/a	n/a	-	-	unknown	-	6	whitebox/WB_LABEL_FINDINGS.md:6
10c2ead8	data	10c2ead8	4	0	0	n/a	n/a	-	-	unknown	-	1	whitebox/C2_MAP.md:1
10c2eaf0	data	-	-	-	-	n/a	n/a	-	-	high	flag-loopopt-DEAD: -loopopt (string 0x10b1410c, option entry 0x10c29860) writes this and NOTHING READS IT — a dead switch in this build, like WB-D's -schdat# at 0x10c2eb40	6	whitebox/WB_LOOP_FINDINGS.md:5,BOARD.md:1
10c2eb40	data	-	-	-	-	n/a	n/a	-	-	high	opt-schdat-dead: the -schdat# option variable (name string 10b139d0). It has ZERO readers in the image -- one of the two facts establishing that this c2.dll has no instruction scheduler (the other is that no sched.c appears in c2_tus.tsv)	5	whitebox/WB_REGALLOC_FINDINGS.md:3,BOARD.md:1,whitebox/WB_LOOP_FINDINGS.md:1
10c2ec9c	data	10c2ec9c	4	0	0	n/a	n/a	-	-	medium	flag-nolur: -NoLUR (string 0x10b13d58, option entry 0x10c29ea2). Read at 10b84cea, written at 10b849c6 (both inside 10b848dc)	2	whitebox/WB_LOOP_FINDINGS.md:2
10c2ecf0	data	10c2ecf0	4	0	0	n/a	n/a	-	-	unknown	-	7	whitebox/WB_SELECT_RECONCILED.md:2,BOARD.md:1,rungs/2026-08-09-wb-selfit.md:1,whitebox/WB_SELECT_FINDINGS.md:1,whitebox/WB_SELECT_FINDINGS_R2.md:1,whitebox/WB_TABLES_FINDINGS.md:1
10c2ecf8	data	10c2ecf8	4	0	0	n/a	n/a	-	-	high	flag-nobdnz: -QXnobdnz (string 0x10b13be4, option entry 0x10c2a0e6). Readers: 10c0d3fe, 10c0f853	6	whitebox/WB_LOOP_FINDINGS.md:5,BOARD.md:1
10c2ecfc	data	10c2ecfc	4	0	0	n/a	n/a	-	-	high	flag-nopreinc: -QXnopreinc (string 0x10b13bcc, option entry 0x10c2a10d). Readers: 10b84869, 10c16705, 10c16719, 10c16739	5	whitebox/WB_LOOP_FINDINGS.md:4,BOARD.md:1
10c2ed00	data	10c2ed00	4	0	0	n/a	n/a	-	-	unknown	-	10	whitebox/WB_SELECT_RECONCILED.md:4,rungs/2026-08-09-wb-selfit.md:3,whitebox/WB_SELECT_FINDINGS.md:2,whitebox/WB_SELECT_FINDINGS_R2.md:1
10c2ed40	data	10c2ed40	4	0	0	n/a	n/a	-	-	unknown	-	5	whitebox/WB_LABEL_FINDINGS.md:4,rungs/2026-08-09-wb-label.md:1
10c2edc4	data	10c2edc4	4	0	0	n/a	n/a	-	-	unknown	-	1	whitebox/WB_READER_FINDINGS.md:1
10c2edcc	data	10c2edcc	4	0	0	n/a	n/a	-	-	high	il-flag: set to 1 in FUN_10b97a22; gates the tag-9 trailing u32 chars-override read; observed 1 in every real capture (the u32 is always present)	0	-
10c2edd0	data	10c2edd0	4	0	0	n/a	n/a	-	-	unknown	-	21	whitebox/WB_LABEL_FINDINGS.md:12,BOARD.md:3,LABEL_COUNTER.md:2,rungs/2026-08-09-wb-label.md:2,whitebox/WB_LABEL_PREREG_R2.md:2
10c2f064	data	10c2f064	4	0	0	n/a	n/a	-	-	unknown	-	1	whitebox/C2_MAP.md:1
10c2f068	data	10c2f068	4	0	0	n/a	n/a	-	-	unknown	-	1	whitebox/WB_READER_FINDINGS.md:1
10c2f088	data	-	-	-	-	n/a	n/a	-	-	high	reg-descriptor-table: the per-register descriptor table, stride 0x60, indexed by the 10b181c0 register number; +0x1c holds the number back. cr0 = 10c309a8, cr6 = 10c30be8	8	whitebox/WB_REGALLOC_FINDINGS.md:3,whitebox/WB_LIVE_FINDINGS.md:2,BOARD.md:1,whitebox/WB_SELECT_FINDINGS.md:1,whitebox/WB_SELECT_FINDINGS_R2.md:1
10c309a8	data	-	-	-	-	n/a	n/a	-	-	unknown	-	3	BOARD.md:1,whitebox/WB_SELECT_FINDINGS_R2.md:1,whitebox/WB_SELECT_RECONCILED.md:1
10c30be8	data	-	-	-	-	n/a	n/a	-	-	high	reg-cr6-descriptor: cr6's descriptor, assigned as a LITERAL by the lowering at 10bf0882 / 10bf522f / 10c00445 / 10c195a2 -- cr6 is a lowering constant for explicit integer compares, not an allocator choice (obj-confirmed: every compare i...	4	whitebox/WB_REGALLOC_FINDINGS.md:3,BOARD.md:1
10c30e90	data	10c30e90	4	0	0	n/a	n/a	-	-	unknown	-	1	whitebox/WB_REGALLOC_FINDINGS.md:1
10c31008	data	-	-	-	-	n/a	n/a	-	-	high	sym-ctr: the CTR pseudo-symbol; the operand register number for CTR is 0x54 (minted at 10c0f7f9 via FUN_10bd42c2(0x54,0x2004))	7	whitebox/WB_LOOP_FINDINGS.md:5,BOARD.md:1,rungs/2026-08-09-w-bdnz.md:1
10c37c40	data	10c37c40	4	0	0	n/a	n/a	-	-	unknown	-	2	BOARD.md:1,whitebox/BOARD_PROPOSED.md:1
10c37c60	data	10c37c60	4	0	0	n/a	n/a	-	-	unknown	-	1	whitebox/BOARD_PROPOSED.md:1
10c37de0	data	-	-	-	-	n/a	n/a	regalloc	P_REGALLOC.md	high	reg-order-gpr: THE default GPR allocation order, zero-terminated: 12,11,10,9,8,7,6,5,4 then 32,31,...,15 = r11,r10,...,r3 then r31,r30,...,r14. r12/r13/r0/sp/toc are in NO list and are never allocatable	9	whitebox/WB_REGALLOC_FINDINGS.md:5,BOARD.md:2,rungs/2026-08-13-wb-live.md:1,whitebox/WB_LIVE_PREREG.md:1
10c37e50	data	10c37e50	4	0	0	n/a	n/a	regalloc	P_REGALLOC.md	unknown	-	4	BOARD.md:2,whitebox/WB_REGALLOC_FINDINGS.md:2
10c37eb8	data	-	-	-	-	n/a	n/a	regalloc	P_REGALLOC.md	unknown	-	3	whitebox/WB_REGALLOC_FINDINGS.md:2,BOARD.md:1
10c37f20	data	10c37f20	4	0	0	n/a	n/a	regalloc	P_REGALLOC.md	medium	reg-order-fpr: the FPR allocation order: fp0, fp13, fp12, ..., fp1, fp31, fp30, ..., fp14. READ ONLY -- no cell in the wb-regalloc grid uses floating point, so this is navigation	2	whitebox/WB_REGALLOC_FINDINGS.md:2
10c385c4	data	10c385c4	4	0	0	n/a	n/a	regalloc	P_REGALLOC.md	high	reg-order-array: array of 8 per-class ordered-list pointers; class 0 (GPR) and 1 (FPR) are image-initialised, class 5 (VMX) is filled at runtime, and classes 2/3/4/6/7 are NULL -- there is NO CR register class	7	whitebox/WB_REGALLOC_FINDINGS.md:6,BOARD.md:1
10c385c8	data	10c385c8	4	0	0	n/a	n/a	-	-	unknown	-	1	whitebox/WB_REGALLOC_FINDINGS.md:1
10c385d8	data	-	-	-	-	n/a	n/a	-	-	unknown	-	1	whitebox/WB_REGALLOC_FINDINGS.md:1
10c385e4	data	10c385e4	4	0	0	n/a	n/a	-	-	unknown	-	1	whitebox/WB_EH_FINDINGS.md:1
10c38690	data	10c38690	4	0	0	n/a	n/a	-	-	unknown	-	4	BOARD.md:1,whitebox/WB_SELECT_FINDINGS.md:1,whitebox/WB_SELECT_FINDINGS_R2.md:1,whitebox/WB_SELECT_RECONCILED.md:1
10c386f4	data	10c386f4	4	0	0	n/a	n/a	-	-	unknown	-	5	whitebox/WB_FRAME_FINDINGS.md:4,rungs/2026-08-08-wb-frame.md:1
10c38f30	data	-	-	-	-	n/a	n/a	-	-	high	pat-copy: Per-operator opcode table: COPY. 26 entries by type index -> mr / fmr / vmr	14	whitebox/WB_TABLES_FINDINGS.md:4,whitebox/WB_SELECT_FINDINGS.md:3,whitebox/WB_SELECT_FINDINGS_R2.md:3,BOARD.md:1,rungs/2026-08-09-wb-tables.md:1,whitebox/WB_SELECT_RECONCILED.md:1
10c38f98	data	-	-	-	-	n/a	n/a	-	-	high	pat-load-d: Per-operator opcode table: LOAD, D-form -> lbz lhz lwz ld lfs lfd. NOTE: signed short is lhz here; the lha in real objs comes from a later FUSION with extsh (grid cell S10)	7	whitebox/WB_TABLES_FINDINGS.md:3,whitebox/WB_SELECT_FINDINGS_R2.md:2,whitebox/WB_SELECT_FINDINGS.md:1,whitebox/WB_SELECT_RECONCILED.md:1
10c39000	data	-	-	-	-	n/a	n/a	-	-	unknown	-	6	whitebox/WB_SELECT_FINDINGS.md:2,whitebox/WB_TABLES_FINDINGS.md:2,whitebox/WB_SELECT_FINDINGS_R2.md:1,whitebox/WB_SELECT_RECONCILED.md:1
10c39068	data	-	-	-	-	n/a	n/a	-	-	high	pat-load-x: Per-operator opcode table: LOAD, X-form (indexed) -> lbzx lhzx lwzx ldx lfsx lfdx	7	whitebox/WB_TABLES_FINDINGS.md:3,whitebox/WB_SELECT_FINDINGS_R2.md:2,whitebox/WB_SELECT_FINDINGS.md:1,whitebox/WB_SELECT_RECONCILED.md:1
10c390d0	data	-	-	-	-	n/a	n/a	-	-	unknown	-	6	whitebox/WB_SELECT_FINDINGS.md:2,whitebox/WB_TABLES_FINDINGS.md:2,whitebox/WB_SELECT_FINDINGS_R2.md:1,whitebox/WB_SELECT_RECONCILED.md:1
10c39138	data	-	-	-	-	n/a	n/a	-	-	high	pat-store-d: Per-operator opcode table: STORE, D-form -> stb sth stw std stfs stfd	7	whitebox/WB_TABLES_FINDINGS.md:3,whitebox/WB_SELECT_FINDINGS_R2.md:2,whitebox/WB_SELECT_FINDINGS.md:1,whitebox/WB_SELECT_RECONCILED.md:1
10c391a0	data	-	-	-	-	n/a	n/a	-	-	high	pat-store-x: Per-operator opcode table: STORE, X-form -> stbx sthx stwx stdx stfsx stfdx	8	whitebox/WB_TABLES_FINDINGS.md:3,whitebox/WB_SELECT_FINDINGS.md:2,whitebox/WB_SELECT_FINDINGS_R2.md:2,whitebox/WB_SELECT_RECONCILED.md:1
10c39208	data	-	-	-	-	n/a	n/a	-	-	unknown	-	6	whitebox/WB_SELECT_FINDINGS.md:2,whitebox/WB_TABLES_FINDINGS.md:2,whitebox/WB_SELECT_FINDINGS_R2.md:1,whitebox/WB_SELECT_RECONCILED.md:1
10c39270	data	-	-	-	-	n/a	n/a	-	-	unknown	-	6	whitebox/WB_SELECT_FINDINGS.md:2,whitebox/WB_TABLES_FINDINGS.md:2,whitebox/WB_SELECT_FINDINGS_R2.md:1,whitebox/WB_SELECT_RECONCILED.md:1
10c392d8	data	-	-	-	-	n/a	n/a	-	-	high	pat-neg: Per-operator opcode table: NEGATE -> neg / fneg	7	whitebox/WB_TABLES_FINDINGS.md:3,whitebox/WB_SELECT_FINDINGS_R2.md:2,whitebox/WB_SELECT_FINDINGS.md:1,whitebox/WB_SELECT_RECONCILED.md:1
10c39340	data	-	-	-	-	n/a	n/a	-	-	high	pat-add|sel-tab-add: Per-operator opcode table: ADD -> add / fadds / fadd / vaddfp	9	whitebox/WB_SELECT_FINDINGS_R2.md:3,whitebox/WB_TABLES_FINDINGS.md:3,whitebox/WB_SELECT_FINDINGS.md:2,whitebox/WB_SELECT_RECONCILED.md:1
10c393a8	data	-	-	-	-	n/a	n/a	-	-	high	pat-sub|sel-tab-sub|emit.optab.sub: Per-operator opcode table: SUB -> subf / fsubs / fsub / vsubfp	9	whitebox/WB_SELECT_FINDINGS_R2.md:3,whitebox/WB_TABLES_FINDINGS.md:3,whitebox/WB_SELECT_FINDINGS.md:2,whitebox/WB_SELECT_RECONCILED.md:1
10c39410	data	-	-	-	-	n/a	n/a	-	-	high	pat-mul: Per-operator opcode table: MUL -> mullw / mulld / fmuls / fmul	8	whitebox/WB_SELECT_FINDINGS_R2.md:3,whitebox/WB_TABLES_FINDINGS.md:3,whitebox/WB_SELECT_FINDINGS.md:1,whitebox/WB_SELECT_RECONCILED.md:1
10c39478	data	-	-	-	-	n/a	n/a	-	-	high	pat-div|sel-tab-div: Per-operator opcode table: DIV -> divw / divd for signed rows, divwu / divdu for unsigned rows, fdivs / fdiv. The whole signed/unsigned split for division is this one array	8	whitebox/WB_TABLES_FINDINGS.md:3,whitebox/WB_SELECT_FINDINGS.md:2,whitebox/WB_SELECT_FINDINGS_R2.md:2,whitebox/WB_SELECT_RECONCILED.md:1
10c394e0	data	-	-	-	-	n/a	n/a	-	-	high	pat-cmp-imm|sel-tab-cmp-imm|emit.optab.cmpimm: Per-operator opcode table: COMPARE with an immediate -> cmpi for signed rows, cmpli for unsigned and pointer rows, fcmpu. #1788's answer	10	whitebox/WB_TABLES_FINDINGS.md:3,BOARD.md:2,whitebox/WB_SELECT_FINDINGS.md:2,whitebox/WB_SELECT_FINDINGS_R2.md:2,whitebox/WB_SELECT_RECONCILED.md:1
10c39548	data	-	-	-	-	n/a	n/a	-	-	high	pat-cmp-reg|sel-tab-cmp-reg|emit.optab.cmpreg: Per-operator opcode table: COMPARE register-register -> cmp / cmpl / fcmpu	11	whitebox/WB_SELECT_FINDINGS_R2.md:3,whitebox/WB_TABLES_FINDINGS.md:3,whitebox/WB_SELECT_FINDINGS.md:2,BOARD.md:1,whitebox/WB_SELECT_RECONCILED.md:1,whitebox/WB_TABLES_PREREG.md:1
10c395b0	data	-	-	-	-	n/a	n/a	-	-	unknown	-	4	BOARD.md:1,rungs/2026-08-09-wb-tables.md:1,whitebox/WB_SELECT_FINDINGS.md:1,whitebox/WB_TABLES_FINDINGS.md:1
10c3a578	data	-	-	-	-	n/a	n/a	-	-	high	sel-encoding-table: Machine opcode -> the 32-bit big-endian PPC encoding skeleton, stride 4, same index as 10b1b260.  add=7c000214 addi=38000000 subfc=7c000010 subfe=7c000110 subfic=20000000 cntlzw=7c000034 srawi=7c000670 addze=7c000194 ...	9	whitebox/WB_SELECT_FINDINGS.md:7,BOARD.md:1,rungs/2026-08-09-wb-select.md:1
10c3a5cc	data	-	-	-	-	n/a	n/a	-	-	unknown	-	1	whitebox/WB_SELECT_FINDINGS.md:1
10c3a5d4	data	-	-	-	-	n/a	n/a	-	-	unknown	-	1	whitebox/WB_SELECT_FINDINGS.md:1
10c3a5dc	data	-	-	-	-	n/a	n/a	-	-	unknown	-	1	whitebox/WB_SELECT_FINDINGS.md:1
10c3afd8	data	-	-	-	-	n/a	n/a	-	-	high	md-opcode-attrs|sel-opcode-flags: Byte-wide per-opcode attribute array, same bits as 0x10b1b260+8: 0x01 copy/store, 0x02 memory, 0x04 sign-extending narrow, 0x08 writes CR0, 0x10 HAS a record form (at opcode+1), 0x20 defines XER[CA], 0x4...	21	whitebox/WB_SELECT_FINDINGS.md:7,whitebox/WB_SELECT_FINDINGS_R2.md:6,BOARD.md:4,whitebox/WB_SELECT_RECONCILED.md:2,rungs/2026-08-09-wb-select.md:1,rungs/2026-08-09-wb-select2.md:1
10c3bf70	data	10c3bf70	2	0	0	n/a	n/a	-	-	unknown	-	2	rungs/2026-08-13-dagorder.md:1,whitebox/WB_DAGORDER_FINDINGS.md:1
10c3bf9c	data	-	-	-	-	n/a	n/a	dag	P_DAG.md	unknown	-	5	whitebox/WB_DAGORDER_FINDINGS.md:2,BOARD.md:1,whitebox/WB_DAGORDER_PREREG_R2.md:1,whitebox/WB_ITEMF_FINDINGS.md:1
10c3bfb0	data	-	-	-	-	n/a	n/a	dag	P_DAG.md	unknown	-	1	whitebox/WB_DAGORDER_FINDINGS.md:1
10c3c1a8	data	-	-	-	-	n/a	n/a	dag	P_DAG.md	unknown	-	6	whitebox/WB_DAGORDER_FINDINGS.md:2,BOARD.md:1,rungs/2026-08-13-dagorder.md:1,whitebox/WB_DAGORDER_PREREG_R2.md:1,whitebox/WB_ITEMF_FINDINGS.md:1
10c3cc00	data	10c3cc00	4	0	0	n/a	n/a	-	-	unknown	-	2	BOARD.md:1,whitebox/WB_INLINE_FINDINGS.md:1
10c3cf68	data	10c3cf68	4	0	0	n/a	n/a	-	-	unknown	-	13	rungs/_2026-08-04-w-mark-findings.md:6,rungs/_2026-08-04-w-mark-prereg.md:5,whitebox/C2_MAP.md:2
10c3cf8c	data	10c3cf8c	4	0	0	n/a	n/a	-	-	unknown	-	1	whitebox/WB_DAGORDER_FINDINGS.md:1
10c3cf98	data	10c3cf98	2	0	0	n/a	n/a	-	-	unknown	-	2	whitebox/WB_DAGORDER_FINDINGS.md:1,whitebox/WB_DAGORDER_PREREG_R2.md:1
10c3d024	data	10c3d024	4	0	0	n/a	n/a	-	-	unknown	-	4	whitebox/WB_LIVE_FINDINGS.md:2,BOARD.md:1,whitebox/WB_ITEMF_FINDINGS.md:1
10c3d144	data	10c3d144	4	0	0	n/a	n/a	-	-	unknown	-	1	whitebox/WB_DAGORDER_FINDINGS.md:1
10c3d184	data	10c3d184	4	0	0	n/a	n/a	-	-	unknown	-	1	whitebox/WB_DAGCLIENTS_FINDINGS.md:1
10c3de20	data	10c3de20	4	0	0	n/a	n/a	-	-	unknown	-	24	whitebox/WB_DAGCLIENTS_FINDINGS.md:6,whitebox/WB_MERGER4_FINDINGS.md:5,BOARD.md:2,whitebox/WB_DAGORDER2_FINDINGS.md:2,rungs/2026-08-13-dagclients.md:1,rungs/2026-08-18-dagorder2.md:1
10c3f50c	data	10c3f50c	4	0	0	n/a	n/a	-	-	unknown	-	1	whitebox/WB_INLINE_FINDINGS.md:1
10c3f510	data	10c3f510	4	0	0	n/a	n/a	-	-	unknown	-	2	BOARD.md:1,whitebox/WB_INLINE_FINDINGS.md:1
10c3f5cc	data	10c3f5cc	4	0	0	n/a	n/a	-	-	unknown	-	6	whitebox/WB_INLINE_FINDINGS.md:6
10c400d4	data	10c400d4	4	0	0	n/a	n/a	regalloc	P_REGALLOC.md	unknown	-	5	BOARD.md:2,whitebox/WB_LIVE_FINDINGS.md:2,whitebox/WB_DAGORDER2_FINDINGS.md:1
10c400d8	data	10c400d8	4	0	0	n/a	n/a	regalloc	P_REGALLOC.md	unknown	-	3	whitebox/WB_DAGORDER2_FINDINGS.md:1,whitebox/WB_DAGORDER2_PREREG.md:1,whitebox/WB_LIVE_FINDINGS.md:1
10c40ec4	data	10c40ec4	4	0	0	n/a	n/a	-	-	unknown	-	3	whitebox/WB_INLINE_FINDINGS.md:2,BOARD.md:1
10c40ecc	data	10c40ecc	4	0	0	n/a	n/a	-	-	unknown	-	2	rungs/_2026-08-04-w-db-findings.md:1,rungs/_2026-08-04-w-db-prereg.md:1
10c40ef8	data	10c40ef8	4	0	0	n/a	n/a	-	-	unknown	-	2	rungs/_2026-08-04-w-db-findings.md:1,rungs/_2026-08-04-w-db-prereg.md:1
10c434c8	data	10c434c8	4	0	0	n/a	n/a	-	-	unknown	-	1	whitebox/WB_EH_FINDINGS.md:1
10c434cc	data	10c434cc	4	0	0	n/a	n/a	-	-	unknown	-	2	whitebox/WB_EH_FINDINGS.md:2
10c435ac	data	10c435ac	4	0	0	n/a	n/a	-	-	unknown	-	1	whitebox/WB_DAGORDER_FINDINGS.md:1
10c435b4	data	10c435b4	4	0	0	n/a	n/a	-	-	unknown	-	1	whitebox/WB_DAGORDER_FINDINGS.md:1
10c435cc	data	10c435cc	4	0	0	n/a	n/a	dag	P_DAG.md	unknown	-	2	BOARD.md:1,whitebox/WB_DAGORDER_FINDINGS.md:1
10c435e8	data	-	-	-	-	n/a	n/a	regalloc	P_REGALLOC.md	high	reg-cost-array: the selector's cost array, 0x594 bytes = 357 ints = one per register number (0..356 = noreg..vr127)	4	whitebox/WB_LIVE_FINDINGS.md:2,whitebox/WB_REGALLOC_FINDINGS.md:2
10c43b7c	data	10c43b7c	4	0	0	n/a	n/a	regalloc	P_REGALLOC.md	unknown	-	8	whitebox/WB_DAGORDER2_FINDINGS.md:6,BOARD.md:1,whitebox/WB_LIVE_FINDINGS.md:1
10c43b80	data	10c43b80	4	0	0	n/a	n/a	regalloc	P_REGALLOC.md	unknown	-	8	BOARD.md:4,whitebox/WB_DAGORDER2_FINDINGS.md:3,whitebox/WB_LIVE_FINDINGS.md:1
