# DISASSEMBLY-DERIVED (tier 2: addresses, tu, label, hop;
# tier 1: the 53 file names, the string TEXT, the import names).
# GENERATED by docs/whitebox/scripts/build_funcs.py -- do not hand-edit.
# ONE ROW PER FUNCTION IN THE IMAGE -- the complement of ADDR.tsv,
# which has a row only for an address already cited or labelled.
# Every addr is an absolute VA in c2.dll sha256 c80981c015166effecc71ad8112d5577a065b2300891dfdb02b9c13787a66258.
# NAVIGATION ONLY.  Nothing here may enter crates/ without a
# docs/whitebox/DISCLOSURE.md row naming the address.
# cover:   paged > labelled > cited > none
# conf:    a hand label's own confidence, else `mech` -- WEAKER than [R].
#          [R] says the instructions were read correctly; `mech` says only
#          that these tables join here.
# tu_conf: in-anchor (a fact) | gap (a hypothesis, C2_MAP.md 3.1)
#          no-ice-site (a TU the partition cannot see) | n/a
# hop:     undirected call-graph distance to the nearest paged/labelled
#          function; 0 = itself, >6 prints as `6+`, `-` = unreachable.
addr	size	kind	tu	tu_conf	subsys	page	cover	conf	label	ncallers	ncallees	hop	nstr	strings	nimp	imports
10be82e7	388	ghidra	emit.cpp	gap	section	P_SECTION.md	labelled	high	obj-reader: sole msobj FCreateFromBytesW caller; CreateFileW GENERIC_READ + vtable iteration only	1	5	0	0	-	4	CloseHandle,CreateFileW,FCreateFromBytesW
10be846b	55	ghidra	emit.cpp	gap	section	P_SECTION.md	none	mech	-	2	0	3	0	-	0	-
10be84a2	40	ghidra	emit.cpp	gap	section	P_SECTION.md	none	mech	-	2	0	3	0	-	1	isdigit
10be84ca	308	ghidra	emit.cpp	gap	section	P_SECTION.md	none	mech	-	1	0	3	0	-	0	-
10be85fe	159	ghidra	dbg.cpp	in-anchor	-	-	none	mech	-	2	2	2	1	e:\\bt\\278379\\vctools\\compiler\\be\\p2\\db…	0	-
10be869d	28	ghidra	dbg.cpp	in-anchor	-	-	none	medium	only-from:pdb-client	1	0	4	0	-	0	-
10be86b9	115	ghidra	dbg.cpp	in-anchor	-	-	none	mech	-	1	1	2	0	-	0	-
10be872c	114	ghidra	dbg.cpp	in-anchor	-	-	none	mech	-	1	1	2	0	-	0	-
10be879e	33	ghidra	dbg.cpp	in-anchor	-	-	none	mech	-	1	0	3	0	-	0	-
10be87bf	87	ghidra	dbg.cpp	in-anchor	-	-	none	mech	-	1	2	3	0	-	0	-
10be8816	41	ghidra	dbg.cpp	in-anchor	-	-	none	mech	-	2	1	1	0	-	0	-
10be883f	45	ghidra	dbg.cpp	in-anchor	-	-	none	mech	-	1	0	4	0	-	0	-
10be886c	42	ghidra	dbg.cpp	in-anchor	-	-	none	mech	-	1	0	3	0	-	0	-
10be8896	33	ghidra	dbg.cpp	in-anchor	-	-	none	mech	-	1	0	5	0	-	0	-
10be88b7	20	ghidra	dbg.cpp	in-anchor	-	-	none	mech	-	2	0	4	0	-	0	-
10be88cb	24	ghidra	dbg.cpp	in-anchor	-	-	none	mech	-	3	0	3	0	-	0	-
10be88e3	34	ghidra	dbg.cpp	in-anchor	-	-	none	mech	-	3	1	2	1	e:\\bt\\278379\\vctools\\compiler\\be\\p2\\db…	0	-
10be8905	79	ghidra	dbg.cpp	in-anchor	-	-	none	mech	-	2	1	2	1	e:\\bt\\278379\\vctools\\compiler\\be\\p2\\db…	0	-
10be8954	34	ghidra	dbg.cpp	in-anchor	-	-	none	mech	-	1	1	2	0	-	0	-
10be8976	33	ghidra	dbg.cpp	in-anchor	-	-	none	mech	-	1	1	2	0	-	0	-
10be8997	90	ghidra	dbg.cpp	in-anchor	-	-	none	mech	-	1	3	2	0	-	0	-
10be89f1	90	ghidra	dbg.cpp	in-anchor	-	-	none	mech	-	2	3	2	0	-	0	-
10be8a4b	46	ghidra	dbg.cpp	in-anchor	-	-	none	mech	-	1	0	4	0	-	0	-
10be8a79	39	ghidra	dbg.cpp	in-anchor	-	-	none	mech	-	2	0	4	0	-	1	_Xlength_error
10be8aa0	42	ghidra	dbg.cpp	in-anchor	-	-	none	mech	-	1	0	3	0	-	0	-
10be8aca	169	ghidra	dbg.cpp	in-anchor	-	-	none	mech	-	3	0	2	0	-	0	-
10be8b73	73	ghidra	dbg.cpp	in-anchor	-	-	none	mech	-	1	0	4	0	-	0	-
10be8bbc	190	ghidra	dbg.cpp	in-anchor	-	-	none	high	pdb-client	3	1	3	0	-	1	SigForPbCb
10be8c7a	32	ghidra	dbg.cpp	in-anchor	-	-	none	mech	-	1	1	3	0	-	0	-
10be8c9a	32	ghidra	dbg.cpp	in-anchor	-	-	none	mech	-	1	1	3	0	-	0	-
10be8cba	107	ghidra	dbg.cpp	in-anchor	-	-	none	mech	-	1	2	3	0	-	0	-
10be8d25	72	ghidra	dbg.cpp	in-anchor	-	-	none	mech	-	2	2	2	0	-	0	-
10be8d6d	47	ghidra	dbg.cpp	in-anchor	-	-	none	mech	-	1	0	3	0	-	0	-
10be8d9c	96	ghidra	dbg.cpp	in-anchor	-	-	none	mech	-	1	1	3	0	-	0	-
10be8dfc	43	ghidra	dbg.cpp	in-anchor	-	-	none	mech	-	1	1	3	0	-	0	-
10be8e27	85	ghidra	dbg.cpp	in-anchor	-	-	none	mech	-	1	2	2	0	-	0	-
10be8e7c	66	ghidra	dbg.cpp	in-anchor	-	-	none	mech	-	10	2	2	0	-	0	-
10be8ebe	66	ghidra	dbg.cpp	in-anchor	-	-	none	mech	-	3	2	2	0	-	0	-
10be8f00	56	ghidra	dbg.cpp	in-anchor	-	-	none	mech	-	2	2	3	0	-	0	-
10be8f38	31	ghidra	dbg.cpp	in-anchor	-	-	none	mech	-	2	0	3	0	-	0	-
10be8f57	51	ghidra	dbg.cpp	in-anchor	-	-	none	mech	-	2	1	3	0	-	0	-
10be8f8a	81	ghidra	dbg.cpp	in-anchor	-	-	none	mech	-	1	0	3	0	-	0	-
10be8fdb	21	ghidra	dbg.cpp	in-anchor	-	-	none	mech	-	1	0	3	0	-	0	-
10be8ff0	20	ghidra	dbg.cpp	in-anchor	-	-	none	mech	-	1	0	2	0	-	0	-
10be9004	143	ghidra	dbg.cpp	in-anchor	-	-	none	mech	-	1	3	2	0	-	0	-
10be9093	51	ghidra	dbg.cpp	in-anchor	-	-	none	mech	-	5	1	3	0	-	0	-
10be90c6	33	ghidra	dbg.cpp	in-anchor	-	-	none	mech	-	1	2	3	0	-	0	-
10be90e7	196	ghidra	dbg.cpp	in-anchor	-	-	none	mech	-	1	6	2	0	-	0	-
10be91ab	45	ghidra	dbg.cpp	in-anchor	-	-	none	mech	-	1	1	4	0	-	0	-
10be91d8	44	ghidra	dbg.cpp	in-anchor	-	-	none	mech	-	1	0	3	0	-	0	-
10be9204	52	ghidra	dbg.cpp	in-anchor	-	-	none	mech	-	1	2	2	0	-	0	-
10be9238	66	ghidra	dbg.cpp	in-anchor	-	-	none	mech	-	10	1	3	0	-	0	-
10be927a	30	ghidra	dbg.cpp	in-anchor	-	-	none	mech	-	6	1	3	0	-	0	-
10be9298	34	ghidra	dbg.cpp	in-anchor	-	-	none	mech	-	13	1	3	0	-	0	-
10be92ba	36	ghidra	dbg.cpp	in-anchor	-	-	none	mech	-	6	1	2	0	-	0	-
10be92de	16	ghidra	dbg.cpp	in-anchor	-	-	none	mech	-	2	2	1	0	-	0	-
10be92ee	69	ghidra	dbg.cpp	in-anchor	-	-	none	mech	-	1	1	3	0	-	0	-
10be9333	49	ghidra	dbg.cpp	in-anchor	-	-	none	mech	-	0	1	3	0	-	0	-
10be9364	51	ghidra	dbg.cpp	in-anchor	-	-	none	mech	-	20	1	3	0	-	0	-
10be9397	112	ghidra	dbg.cpp	in-anchor	-	-	none	mech	-	1	2	2	1	vector<T> too long	1	_Xlength_error
10be9407	377	ghidra	dbg.cpp	in-anchor	-	-	none	mech	-	1	5	2	1	vector<T> too long	1	_Xlength_error
10be9580	48	ghidra	dbg.cpp	in-anchor	-	-	none	mech	-	1	2	3	0	-	0	-
10be95b0	47	ghidra	dbg.cpp	in-anchor	-	-	none	mech	-	1	1	3	0	-	0	-
10be95df	30	ghidra	dbg.cpp	in-anchor	-	-	none	mech	-	18	1	3	0	-	0	-
10be95fd	65	ghidra	dbg.cpp	in-anchor	-	-	none	mech	-	2	2	2	1	e:\\bt\\278379\\vctools\\compiler\\be\\p2\\db…	0	-
10be963e	99	ghidra	dbg.cpp	in-anchor	-	-	none	mech	-	0	1	3	0	-	0	-
10be96a1	354	ghidra	dbg.cpp	in-anchor	-	-	none	mech	-	1	6	2	1	e:\\bt\\278379\\vctools\\compiler\\be\\p2\\db…	0	-
10be9804	142	ghidra	dbg.cpp	in-anchor	-	-	none	mech	-	2	2	2	0	-	0	-
10be9892	129	ghidra	dbg.cpp	in-anchor	-	-	cited	mech	-	1	6	1	0	-	0	-
10be9913	104	ghidra	dbg.cpp	in-anchor	-	-	none	mech	-	1	6	2	0	-	0	-
10be997b	11	ghidra	dbg.cpp	in-anchor	-	-	cited	mech	-	1	1	1	0	-	0	-
10be9986	132	ghidra	dbg.cpp	in-anchor	-	-	none	mech	-	1	4	3	0	-	0	-
10be9a0a	111	ghidra	dbg.cpp	in-anchor	-	-	none	mech	-	2	2	3	0	-	0	-
10be9a79	91	ghidra	dbg.cpp	in-anchor	-	-	none	mech	-	1	4	4	0	-	0	-
10be9ad4	165	ghidra	dbg.cpp	in-anchor	-	-	none	mech	-	1	6	2	0	-	0	-
10be9b79	319	ghidra	dbg.cpp	in-anchor	-	-	none	mech	-	1	2	3	0	-	0	-
10be9cb8	124	ghidra	dbg.cpp	in-anchor	-	-	none	mech	-	1	5	3	0	-	0	-
10be9d34	248	ghidra	dbg.cpp	in-anchor	-	-	none	mech	-	1	6	3	1	`anonymous namespace'::	2	strncmp,strrchr
10be9e2c	122	ghidra	dbg.cpp	in-anchor	-	-	none	mech	-	1	5	3	0	-	0	-
10be9ea6	122	ghidra	dbg.cpp	in-anchor	-	-	none	mech	-	1	3	3	0	-	0	-
10be9f20	112	ghidra	dbg.cpp	in-anchor	-	-	none	mech	-	1	4	4	0	-	0	-
10be9f90	24	ghidra	dbg.cpp	in-anchor	-	-	none	mech	-	2	1	3	0	-	0	-
10be9fa8	177	ghidra	dbg.cpp	in-anchor	-	-	none	mech	-	1	5	3	0	-	0	-
10bea059	193	ghidra	dbg.cpp	in-anchor	-	-	none	mech	-	1	8	2	0	-	0	-
10bea11a	166	ghidra	dbg.cpp	in-anchor	-	-	none	mech	-	1	4	3	0	-	0	-
10bea1c0	95	ghidra	dbg.cpp	in-anchor	-	-	none	mech	-	1	4	3	0	-	0	-
10bea21f	95	ghidra	dbg.cpp	in-anchor	-	-	none	mech	-	1	4	3	0	-	0	-
10bea27e	322	ghidra	dbg.cpp	in-anchor	-	-	none	mech	-	1	7	2	1	e:\\bt\\278379\\vctools\\compiler\\be\\p2\\db…	0	-
10bea3c0	1033	ghidra	dbg.cpp	in-anchor	-	-	none	mech	-	1	6	2	5	Microsoft (R) Optimizing Compiler | enc_src | enc_cmd	3	WideCharToMultiByte,_wdupenv_s,free
10bea7c9	239	ghidra	dbg.cpp	in-anchor	-	-	none	mech	-	1	6	2	1	e:\\bt\\278379\\vctools\\compiler\\be\\p2\\db…	2	WideCharToMultiByte,_wfullpath
10bea8b8	218	ghidra	dbg.cpp	in-anchor	-	-	none	mech	-	2	9	1	0	-	0	-
10bea992	35	ghidra	dbg.cpp	in-anchor	-	-	none	mech	-	1	1	4	0	-	0	-
10bea9b5	83	ghidra	dbg.cpp	in-anchor	-	-	none	mech	-	1	2	3	1	vector<T> too long	1	_Xlength_error
10beaa08	44	ghidra	dbg.cpp	in-anchor	-	-	none	mech	-	1	1	3	0	-	0	-
10beaa34	196	ghidra	dbg.cpp	in-anchor	-	-	none	mech	-	1	6	3	0	-	0	-
10beaaf8	778	ghidra	dbg.cpp	in-anchor	-	-	none	mech	-	3	14	2	1	`anonymous namespace'::	2	strncmp,strrchr
10beae02	101	ghidra	dbg.cpp	in-anchor	-	-	none	mech	-	1	2	3	0	-	0	-
10beae67	55	ghidra	dbg.cpp	in-anchor	-	-	none	mech	-	1	2	3	0	-	0	-
10beae9e	39	ghidra	dbg.cpp	in-anchor	-	-	none	mech	-	1	2	2	0	-	0	-
10beaec5	287	ghidra	dbg.cpp	in-anchor	-	-	none	mech	-	2	5	3	0	-	0	-
10beafe4	78	ghidra	dbg.cpp	in-anchor	-	-	none	mech	-	1	2	2	0	-	0	-
10beb032	168	ghidra	dbg.cpp	in-anchor	-	-	none	mech	-	0	6	2	1	e:\\bt\\278379\\vctools\\compiler\\be\\p2\\db…	0	-
10beb0db	48	ghidra	dbg.cpp	in-anchor	-	-	none	mech	-	2	1	4	0	-	0	-
10beb10b	70	ghidra	dbg.cpp	in-anchor	-	-	none	mech	-	1	3	3	0	-	0	-
10beb151	59	ghidra	dbg.cpp	in-anchor	-	-	none	mech	-	1	2	3	0	-	0	-
10beb18c	187	ghidra	dbg.cpp	in-anchor	-	-	none	mech	-	2	7	2	0	-	0	-
10beb247	62	ghidra	dbg.cpp	in-anchor	-	-	none	mech	-	1	1	3	0	-	0	-
10beb285	52	ghidra	dbg.cpp	in-anchor	-	-	none	mech	-	1	2	3	0	-	0	-
10beb2b9	54	ghidra	dbg.cpp	in-anchor	-	-	none	mech	-	1	2	2	0	-	0	-
10beb2ef	49	ghidra	dbg.cpp	in-anchor	-	-	none	mech	-	1	2	2	0	-	0	-
10beb320	74	ghidra	dbg.cpp	in-anchor	-	-	none	mech	-	1	2	3	0	-	0	-
10beb36a	75	ghidra	dbg.cpp	in-anchor	-	-	none	mech	-	1	2	3	0	-	0	-
10beb3b5	39	ghidra	dbg.cpp	in-anchor	-	-	none	mech	-	1	2	2	0	-	0	-
10beb3dc	47	ghidra	dbg.cpp	in-anchor	-	-	none	mech	-	1	2	4	0	-	0	-
10beb40b	20	ghidra	dbg.cpp	in-anchor	-	-	none	mech	-	1	1	3	0	-	0	-
10beb41f	327	ghidra	dbg.cpp	in-anchor	-	-	none	mech	-	1	6	2	1	e:\\bt\\278379\\vctools\\compiler\\be\\p2\\db…	0	-
10beb567	31	ghidra	dbg.cpp	in-anchor	-	-	none	mech	-	2	1	3	0	-	0	-
10beb586	141	ghidra	dbg.cpp	in-anchor	-	-	none	mech	-	1	5	2	0	-	1	WideCharToMultiByte
10beb613	1037	ghidra	dbg.cpp	in-anchor	-	-	none	mech	-	0	12	2	1	e:\\bt\\278379\\vctools\\compiler\\be\\p2\\db…	0	-
10beba20	155	ghidra	dbg.cpp	in-anchor	-	-	none	mech	-	1	3	2	0	-	1	WideCharToMultiByte
10bebd24	508	ghidra	dbg.cpp	in-anchor	-	-	none	mech	-	1	20	2	1	e:\\bt\\278379\\vctools\\compiler\\be\\p2\\db…	0	-
10bebf21	29	ghidra	dbgcpp.h	gap	-	-	none	mech	-	1	0	3	0	-	1	DisableThreadLibraryCalls
10bebf3e	165	ghidra	dbgcpp.h	gap	-	-	labelled	medium	entry: guard called first by both Invoke entries; nonzero return skips the pass	3	6	0	0	-	0	-
10bebffd	248	ghidra	dbgcpp.h	gap	-	-	labelled	high	entry: _InvokeCompilerPass@12, p2/dll.cpp — the exported entry cl/c1xx calls	0	7	0	0	-	2	GetACP,MultiByteToWideChar
10bec133	84	ghidra	dbgcpp.h	gap	-	-	labelled	high	entry: export _InvokeCompilerPassW@16; latches *param_4 as in/out status, calls 0x10b7f3e7	0	4	0	0	-	0	-
10bec1cf	38	ghidra	dbgcpp.h	gap	-	-	none	mech	-	2	1	2	0	-	1	RaiseException
10bec1f5	49	ghidra	dbgcpp.h	gap	-	-	none	mech	-	1	0	1	0	-	2	__iob_func,fwrite
10bec226	22	ghidra	dbgcpp.h	gap	-	-	none	mech	-	1	1	2	0	-	0	-
10bec23c	91	ghidra	dll.cpp	in-anchor	-	-	none	mech	-	1	3	2	1	e:\\bt\\278379\\vctools\\compiler\\be\\p2\\dl…	2	ReleaseSemaphore,Sleep
10bec297	15	ghidra	dll.cpp	gap	-	-	cited	mech	-	15	1	1	0	-	0	-
10bec2a6	6	ghidra	dll.cpp	gap	-	-	none	mech	-	1	0	2	0	-	0	-
10bec2ac	187	ghidra	dll.cpp	gap	-	-	labelled	high	entry: export _AbortCompilerPass@4; semaphore 0x10c37d30, "Compiler terminating.", ExitProcess(0x8000)	0	1	0	2	 Abort complete.\n | Compiler terminating.  Please wait.	4	CloseHandle,CreateSemaphoreW,ExitProcess
10bec367	108	ghidra	dll.cpp	gap	-	-	none	mech	-	1	0	2	0	-	1	GetSystemInfo
10bec3d3	55	ghidra	dll.cpp	gap	-	-	none	mech	-	2	3	1	1	__ltcg.obj	0	-
10bec40a	122	ghidra	dll.cpp	gap	-	-	labelled	high	entry: export DllGetObjHandler; two 16-byte ID compares, COM HRESULTs, operator new(0x20)	0	4	0	0	-	0	-
10bec484	32	ghidra	dll.cpp	gap	-	-	none	mech	-	0	0	-	0	-	1	malloc
10bec4a4	50	ghidra	dll.cpp	gap	-	-	none	mech	-	2	0	3	0	-	1	free
10bec4d6	32	ghidra	dll.cpp	gap	-	-	none	mech	-	0	0	-	0	-	1	malloc
10bec4f6	46	ghidra	dll.cpp	gap	-	-	none	mech	-	1	0	-	0	-	1	free
10bec524	32	ghidra	dll.cpp	gap	-	-	none	mech	-	1	0	6+	0	-	1	malloc
10bec544	50	ghidra	dll.cpp	gap	-	-	none	mech	-	1	0	-	0	-	1	free
10bec576	32	ghidra	dll.cpp	gap	-	-	none	mech	-	0	0	-	0	-	1	malloc
10bec596	46	ghidra	dll.cpp	gap	-	-	none	mech	-	1	0	-	0	-	1	free
10bec5c4	32	ghidra	dll.cpp	gap	-	-	none	mech	-	0	0	-	0	-	1	malloc
10bec5e4	46	ghidra	dll.cpp	gap	-	-	none	mech	-	1	0	-	0	-	1	free
10bec612	32	ghidra	dll.cpp	gap	-	-	none	mech	-	0	0	-	0	-	1	malloc
10bec632	50	ghidra	dll.cpp	gap	-	-	none	mech	-	1	0	-	0	-	1	free
10bec664	32	ghidra	dll.cpp	gap	-	-	none	mech	-	0	0	-	0	-	1	malloc
10bec684	50	ghidra	dll.cpp	gap	-	-	none	mech	-	1	0	-	0	-	1	free
10bec6b6	32	ghidra	dll.cpp	gap	-	-	none	mech	-	1	0	4	0	-	1	malloc
10bec6d6	55	ghidra	dll.cpp	gap	-	-	none	mech	-	1	1	2	0	-	1	free
10bec73b	11	ghidra	dll.cpp	gap	-	-	none	mech	-	1	0	2	0	-	0	-
10bec746	19	ghidra	dll.cpp	gap	-	-	none	mech	-	2	0	1	0	-	0	-
10bec759	207	ghidra	dll.cpp	gap	-	-	none	mech	-	1	3	1	0	-	3	fseek,ftell,fwrite
10bec828	51	ghidra	dll.cpp	gap	-	-	none	mech	-	1	0	2	0	-	0	-
10bec85b	79	ghidra	dll.cpp	gap	-	-	none	mech	-	0	2	3	0	-	0	-
10bec8aa	106	ghidra	dll.cpp	gap	-	-	none	mech	-	1	1	1	0	-	0	-
10bec9b8	43	ghidra	dll.cpp	gap	-	-	none	mech	-	0	1	4	0	-	0	-
10bec9e3	88	ghidra	dll.cpp	gap	-	-	none	mech	-	0	2	3	0	-	0	-
10beccaf	61	ghidra	dll.cpp	gap	-	-	none	mech	-	0	1	3	0	-	0	-
10beccec	106	ghidra	dll.cpp	gap	-	-	none	mech	-	0	0	-	0	-	1	InterlockedIncrement
10becd56	21	ghidra	dll.cpp	gap	-	-	none	mech	-	0	0	-	0	-	1	InterlockedIncrement
10bece96	21	ghidra	dll.cpp	gap	-	-	none	mech	-	0	0	-	0	-	1	InterlockedIncrement
10bececa	21	ghidra	dll.cpp	gap	-	-	none	mech	-	0	0	-	0	-	1	InterlockedIncrement
10becf82	21	ghidra	dll.cpp	gap	-	-	none	mech	-	0	0	-	0	-	1	InterlockedIncrement
10bed102	21	ghidra	dll.cpp	gap	-	-	none	mech	-	0	0	-	0	-	1	InterlockedIncrement
10bed28a	15	ghidra	dll.cpp	gap	-	-	none	mech	-	3	0	-	0	-	1	InterlockedIncrement
10bed299	106	ghidra	dll.cpp	gap	-	-	none	mech	-	0	1	-	0	-	0	-
10bed5b7	15	ghidra	dll.cpp	gap	-	-	none	mech	-	2	0	2	0	-	1	InterlockedIncrement
10bed5c6	106	ghidra	dll.cpp	gap	-	-	none	mech	-	2	1	3	0	-	0	-
10bee23c	106	ghidra	dll.cpp	gap	-	-	none	mech	-	0	1	-	0	-	0	-
10bee904	106	ghidra	dll.cpp	gap	-	-	none	mech	-	0	1	-	0	-	0	-
10beec17	31	ghidra	dll.cpp	gap	-	-	none	mech	-	1	1	2	0	-	0	-
10beec36	106	ghidra	dll.cpp	gap	-	-	none	mech	-	0	1	-	0	-	0	-
10beecce	32	ghidra	dll.cpp	gap	-	-	none	mech	-	0	0	-	0	-	0	-
10beed26	141	ghidra	dll.cpp	gap	-	-	none	mech	-	0	0	-	0	-	1	Ordinal_2
10beee0c	21	ghidra	dll.cpp	gap	-	-	none	mech	-	1	0	-	0	-	1	free
10beee21	28	ghidra	dll.cpp	gap	-	-	none	mech	-	1	1	2	0	-	0	-
10beee3d	15	ghidra	dll.cpp	gap	-	-	none	mech	-	2	0	-	0	-	1	InterlockedIncrement
10beee4c	106	ghidra	dll.cpp	gap	-	-	none	mech	-	2	1	-	0	-	0	-
10beef4e	74	ghidra	dll.cpp	gap	-	-	none	mech	-	1	0	4	0	-	2	Ordinal_2,Ordinal_6
10beef98	15	ghidra	dll.cpp	gap	-	-	none	mech	-	1	0	5	0	-	1	InterlockedIncrement
10beefa7	106	ghidra	dll.cpp	gap	-	-	none	mech	-	1	1	4	0	-	0	-
10bef0a0	48	ghidra	dll.cpp	gap	-	-	none	mech	-	0	0	-	0	-	1	Ordinal_6
10bef0ef	69	ghidra	dll.cpp	gap	-	-	none	mech	-	1	1	2	0	-	1	free
10bef134	12	ghidra	dll.cpp	gap	-	-	none	mech	-	4	0	4	0	-	0	-
10bef140	7	ghidra	dll.cpp	gap	-	-	none	mech	-	1	1	3	0	-	0	-
10bef147	7	ghidra	dll.cpp	gap	-	-	none	mech	-	6	1	2	0	-	0	-
10bef2a1	32	ghidra	dll.cpp	gap	-	-	none	mech	-	0	1	4	0	-	1	InterlockedDecrement
10bef30c	37	ghidra	dll.cpp	gap	-	-	none	mech	-	0	1	-	0	-	1	InterlockedDecrement
10bef340	24	ghidra	dll.cpp	gap	-	-	none	mech	-	1	1	4	0	-	0	-
10bef358	24	ghidra	dll.cpp	gap	-	-	none	mech	-	0	1	4	0	-	0	-
10bef370	37	ghidra	dll.cpp	gap	-	-	none	mech	-	0	1	-	0	-	1	InterlockedDecrement
10bef3c2	37	ghidra	dll.cpp	gap	-	-	none	mech	-	0	1	-	0	-	1	InterlockedDecrement
10bef3f6	37	ghidra	dll.cpp	gap	-	-	none	mech	-	0	1	-	0	-	1	InterlockedDecrement
10bef42a	37	ghidra	dll.cpp	gap	-	-	none	mech	-	0	1	-	0	-	1	InterlockedDecrement
10bef46d	24	ghidra	dll.cpp	gap	-	-	none	mech	-	0	1	-	0	-	0	-
10bef485	24	ghidra	dll.cpp	gap	-	-	none	mech	-	0	1	-	0	-	0	-
10bef49d	44	ghidra	dll.cpp	gap	-	-	none	mech	-	0	2	-	0	-	1	InterlockedDecrement
10bef4e7	37	ghidra	dll.cpp	gap	-	-	none	mech	-	0	1	3	0	-	1	InterlockedDecrement
10bef51b	95	ghidra	dll.cpp	gap	-	-	none	mech	-	1	4	2	0	-	1	free
10bef57a	44	ghidra	dll.cpp	gap	-	-	none	mech	-	0	0	-	0	-	0	-
10bef5a6	32	ghidra	dll.cpp	gap	-	-	none	mech	-	1	0	6+	0	-	0	-
10bef5c6	33	ghidra	dll.cpp	gap	-	-	none	mech	-	0	0	-	0	-	0	-
10bef5e7	30	ghidra	dll.cpp	gap	-	-	none	mech	-	0	0	-	0	-	0	-
10bef605	144	ghidra	dll.cpp	gap	-	-	none	mech	-	4	3	3	0	-	0	-
10bef695	26	ghidra	dll.cpp	gap	-	-	none	mech	-	1	1	2	0	-	0	-
10bef6af	26	ghidra	dll.cpp	gap	-	-	none	mech	-	1	1	2	0	-	0	-
10bef6c9	26	ghidra	dll.cpp	gap	-	-	none	mech	-	1	1	2	0	-	0	-
10bef6e3	26	ghidra	dll.cpp	gap	-	-	none	mech	-	1	1	2	0	-	0	-
10bef6fd	44	ghidra	dll.cpp	gap	-	-	none	mech	-	1	0	1	0	-	0	-
10bef729	44	ghidra	dll.cpp	gap	-	-	none	mech	-	0	2	2	0	-	1	InterlockedDecrement
10bf00a0	72	ghidra	dll.cpp	gap	-	-	none	mech	-	0	4	5	0	-	0	-
10bf07ac	99	ghidra	dll.cpp	gap	-	-	none	mech	-	1	4	2	0	-	0	-
10bf080f	261	ghidra	cgintrin.c	in-anchor	-	-	cited	mech	-	1	6	2	1	e:\\bt\\278379\\vctools\\compiler\\be\\p2\\pp…	0	-
10bf0915	287	ghidra	cgintrin.c	in-anchor	-	-	none	mech	-	1	0	3	0	-	0	-
10bf0a34	247	ghidra	cgintrin.c	in-anchor	-	-	none	mech	-	1	4	1	1	e:\\bt\\278379\\vctools\\compiler\\be\\p2\\pp…	0	-
10bf0b2b	86	ghidra	cgintrin.c	in-anchor	-	-	none	mech	-	1	0	3	0	-	0	-
10bf0b81	211	ghidra	cgintrin.c	in-anchor	-	-	none	mech	-	1	3	2	0	-	0	-
10bf0c54	212	ghidra	cgintrin.c	in-anchor	-	-	none	mech	-	1	6	1	0	-	0	-
10bf0d28	102	ghidra	cgintrin.c	in-anchor	-	-	none	mech	-	1	4	1	0	-	0	-
10bf0d8e	12	ghidra	cgintrin.c	in-anchor	-	-	none	mech	-	2	2	1	0	-	0	-
10bf0d9a	779	ghidra	cgintrin.c	in-anchor	-	-	none	mech	-	1	21	1	1	_RtlCheckStack12	0	-
10bf10a5	398	ghidra	cgintrin.c	in-anchor	-	-	none	mech	-	1	11	1	0	-	0	-
10bf1233	199	ghidra	cgintrin.c	in-anchor	-	-	none	mech	-	4	6	2	0	-	0	-
10bf12fa	24	ghidra	cgintrin.c	in-anchor	-	-	none	mech	-	4	1	2	0	-	0	-
10bf1312	113	ghidra	cgintrin.c	in-anchor	-	-	none	mech	-	1	5	1	0	-	0	-
10bf1383	141	ghidra	cgintrin.c	in-anchor	-	-	none	mech	-	1	7	1	0	-	0	-
10bf1410	85	ghidra	cgintrin.c	in-anchor	-	-	none	mech	-	1	3	1	0	-	0	-
10bf1465	345	ghidra	cgintrin.c	in-anchor	-	-	none	mech	-	1	11	1	0	-	0	-
10bf15be	186	ghidra	cgintrin.c	in-anchor	-	-	none	mech	-	1	8	1	0	-	0	-
10bf1678	283	ghidra	cgintrin.c	in-anchor	-	-	none	mech	-	1	13	1	0	-	0	-
10bf1793	146	ghidra	cgintrin.c	in-anchor	-	-	none	mech	-	1	10	1	0	-	0	-
10bf1825	232	ghidra	cgintrin.c	in-anchor	-	-	none	mech	-	1	8	1	0	-	0	-
10bf190d	205	ghidra	cgintrin.c	in-anchor	-	-	none	mech	-	1	9	1	0	-	0	-
10bf19da	176	ghidra	cgintrin.c	in-anchor	-	-	none	mech	-	1	7	1	0	-	0	-
10bf1a8a	619	ghidra	cgintrin.c	in-anchor	-	-	none	mech	-	6	0	2	0	-	0	-
10bf1cf5	37	ghidra	cgintrin.c	in-anchor	-	-	none	mech	-	2	0	2	0	-	0	-
10bf1d1a	555	ghidra	cgintrin.c	in-anchor	-	-	none	mech	-	1	12	1	0	-	0	-
10bf1f45	594	ghidra	cgintrin.c	in-anchor	-	-	none	mech	-	1	13	1	0	-	0	-
10bf2197	182	ghidra	cgintrin.c	in-anchor	-	-	none	mech	-	1	3	2	0	-	0	-
