# Diagnostic text from 1033/clui.dll's RT_STRING table — the number->text
# dictionary for c2.dll, which itself holds only the numbers. NOT disassembly:
# this is text the compiler prints, i.e. observable output. Generated by
# docs/whitebox/scripts/build_diagnostics.py; do not hand-edit.
id	code	text
6627	C6627	The function is marked as 'naked'
6628	C6628	'%$pS' : already explicitly overrides that method
6629	C6629	Message: '%s'
6630	C6630	Aligned data types are not supported in managed code
6631	C6631	Functions that make direct calls to naked functions are not supported in managed code
6632	C6632	Concatenating %$M "%s" with %$M "%s"
6633	C6633	Functions that use '__ImageBase' are not supported in managed code
6634	C6634	varargs are not supported by the '/clr' compiler option
6635	C6635	The 64-bit CLR does not support data declared with the __ptr32 modifier
6636	C6636	The 32-bit CLR does not support data declared with the __ptr64 modifier
6637	C6637	One or more intrinsics is not supported in managed code
6638	C6638	Inline native assembly ('__asm') is not supported in managed code
6639	C6639	A non-__clrcall virtual function thunk must be compiled as native
6640	C6640	A function using '_setjmp' must be compiled as native
6650	C6650	Only non-template functions named 'get' or 'set', or access specifiers, are allowed
6651	C6651	Leading parameters must correspond to property dimensions
6652	C6652	The last parameter's type must match the property type
6653	C6653	Only non-template functions named 'add', 'remove', or 'raise', or access specifiers, are allowed
6670	C6670	attribute can only be applied to: %s
6671	C6671	missing quotes ("") around '%$I'?
6672	C6672	pointer to member function expected
6999	C6999	UNKNOWN MESSAGE %$N Please choose the Technical Support command on the Visual C++ %$N Help menu, or open the Technical Support help file for more information
7001	C7001	Invalid register. 
7002	C7002	Invalid branch offset. 
7003	C7003	Invalid branch offset greater than 4094 or less than -4096
7004	C7004	Invalid branch offset outside of __asm statement
7005	C7005	Wrong number of arguments (missing comma?) 
7006	C7006	BRA to register is illegal. Using BRAF
7007	C7007	Invalid double register. 
7008	C7008	Invalid float register. 
7009	C7009	Invalid argument 
7010	C7010	Register not valid as arg 
7011	C7011	Argument types not valid for opcode
7012	C7012	label redefined
7013	C7013	label was undefined
7014	C7014	Variable not valid with opcode 
7015	C7015	Inline Asm block too large. Please use blocks of 3000 lines or less. 
7016	C7016	Load / Store operation not valid in context
7017	C7017	Invalid register(r0) in LOAD/STORE operation 
7018	C7018	Could not find valid register 
7019	C7019	Could not find valid register for argument 1 
7020	C7020	Could not find valid register for argument 2 
7021	C7021	Could not find valid register for argument 3 
7022	C7022	Instruction invalid without /QSsh4 
7023	C7023	Instruction invalid without /QSshx 
7024	C7024	Instruction invalid without /QSdsp 
7025	C7025	Branch into delay slot is illegal 
7026	C7026	Final instruction has an empty delay slot 
7027	C7027	Given instruction is invalid in a delay slot
7028	C7028	Unrecognized opcode. Treating unknown text as a label 
7029	C7029	Final argument of PADD/PSUB can only be X0/Y0/A0/A1 
7030	C7030	First argument of PMUL can only be X0/X1/Y0/A1 
7031	C7031	Second argument of PMUL can only be Y0/Y1/X0/A1 
7032	C7032	Final argument of PMUL can only be M0/M1/A0/A1 
7033	C7033	Valid arguments are X0/X1/A0/A1/Y0/Y1/M0/M1 
7034	C7034	Unaligned displacement value
7050	C7050	symbol already defined
7051	C7051	the symbol wasn't found in local table
7052	C7052	missing definition for label
7053	C7053	floating point Opcode used without -QMFPE-
7054	C7054	invalid floating point number
7055	C7055	coprocessor3 is undefined for the architecture given
7056	C7056	FPU uses the computation opcode space for coprocessor3 for MIPSIV
7057	C7057	PC register not allowed here
7058	C7058	SP register not allowed here
7059	C7059	RA register not allowed here
7060	C7060	Not allowed to use AT without .set noat
7061	C7061	Int register not allowed here
7062	C7062	Int32 register not allowed here
7063	C7063	FP register not allowed here
7064	C7064	condition code register not allowed here
7065	C7065	particular condition code register given not valid
7066	C7066	unrecognized register
7067	C7067	integer or floating point constants are not allowed here
7068	C7068	indirection not allowed here
7069	C7069	expected SP register
7070	C7070	expected PC register
7071	C7071	expected Mips 16 register
7072	C7072	expected character: ')'
7073	C7073	memory references are not allowed here
7074	C7074	expected index register, not integer offset
7075	C7075	this is not a valid register number
7076	C7076	index indirections not allowed here
7077	C7077	expected register
7078	C7078	this type of register is not allowed here
7079	C7079	'$' is not followed by a valid register identifier
7080	C7080	expected register - macro, not literal
7081	C7081	this is not a valid argument register number
7082	C7082	'%' is not followed by a valid register identifier
7083	C7083	expected string constant
7084	C7084	expected character: '"'
7085	C7085	undefined symbol in expression
7086	C7086	function literal used with call optimization
7087	C7087	entering label into table failed
7088	C7088	expected function, found label
7089	C7089	expected label, found function
7090	C7090	label not valid here
7091	C7091	expected label name
7092	C7092	unrecognized operand
7093	C7093	unidentified .set directive
7094	C7094	macro requires .set noreorder
7095	C7095	macro instruction used
7096	C7096	labels not allowed in repeat block
7097	C7097	.endr without matching .repeat found
7098	C7098	Immediate size is too large. Using LI.
7099	C7099	expected character: ','
7100	C7100	expected character: ':'
7101	C7101	expected character: %C
7102	C7102	expected another operand
7103	C7103	unidentifed operand
7104	C7104	expected a positive integer constant
7105	C7105	expected character: ',' or ':'
7106	C7106	Symbol is not a label. Can't branch to this location.
7107	C7107	label or symbol redefinition
7108	C7108	unidentified instruction
7109	C7109	unsupported instruction
7110	C7110	is not a global function
7111	C7111	must use RA
7112	C7112	nop must be inside .set noreorder section
7113	C7113	did not find information on branch instruction
7114	C7114	expected immediate
7115	C7115	immediate too large
7116	C7116	opcode used without -QMn32
7117	C7117	must use label immediate in order to use PC offset
7118	C7118	one of the registers must be a MIPS16 register
7119	C7119	extra source text found beyond the end of instruction
7120	C7120	opcode used without -QMFPE-
7121	C7121	Invalid instruction for switches given. Check instruction set against switches given.
7122	C7122	unimplemented directive
7123	C7123	symbol is not a label
7124	C7124	LAU not supported in inline assembly
7125	C7125	instruction has unhandled dope for form given
7126	C7126	unable to branch to location given
7127	C7127	valid function not given
7128	C7128	invalid operand type
7129	C7129	instruction is not supported for inline assembly
7130	C7130	JALR should not use $31 alone or any register twice
7131	C7131	shift amount not in the range [0, 63]
7132	C7132	shift amount not in the range [0, 31]
7133	C7133	immediate value not in the range [0, 31]
7134	C7134	offset of the source operand not in the range [0, 7]
7135	C7135	offset of the second source operand not in the range [0, 7]
7136	C7136	vector-vector operation is not applicable for this instruction
7137	C7137	shift amount not in the range [0, 7]
7138	C7138	expected FP Control Register - 0 or 31
7139	C7139	invalid hint
7140	C7140	must use even register (64 bit register)
7141	C7141	must use vector (64 bit floating point register)
7142	C7142	invalid InlnExpression
7143	C7143	'/': division by zero
7144	C7144	'%': modulo by zero
7145	C7145	bitwise operations are not applicable on a float constant
7146	C7146	expected an operand
7147	C7147	unable to evaluate indirection
7148	C7148	undefined function
7149	C7149	label or symbol redefinition
7150	C7150	branch target is invalid
7151	C7151	branch and link instructions not supported in inline assembly
7152	C7152	BC1ANY2x can use only $fcc{0,2,4,6}
7153	C7153	BC1ANY4x can use only $fcc{0,4}
7400	C7400	intrinsic requires integer constant
7401	C7401	intrinsic requires a variable to hold the result, constant found
7402	C7402	intrinsic requires VMX register number between %d and %d
7403	C7403	intrinsic requires pointer variable to hold the result, data address found.
7404	C7404	intrinsic cannot take multibyte arguments; are you trying to use __vector4 as a non-intrinsic type?
7405	C7405	load-update intrinsic results are unused
7406	C7406	load-update intrinsics do not support memory references as pointers; use a pointer variable
7407	C7407	vrlimi shift count must be between 0 and 3
7408	C7408	vrlimi mask must be between 0 and 15
7409	C7409	vsldoi shift must be between 0 and 15
7410	C7410	unsigned integer argument must be between 0 and 31
7411	C7411	signed integer argument must be between -16 and 15
7412	C7412	vpkd3d and vupkd3d data type must be between 0 and 6
7413	C7413	vpkd3d mask must be between 1 and 3
7414	C7414	vpkd3d shift must be between 0 and 3
7415	C7415	vpermwi immediate must be an 8 bit value
7416	C7416	use of intrinsic requires /QVMXReserve
7417	C7417	/QGPRReserve conflicts with PGO
7418	C7418	__vector4 arguments to varargs functions are not supported
8000	C8000	UNKNOWN COMMAND-LINE ERROR\n    Please choose the Technical Support command on the Visual C++\n    Help menu, or open the Technical Support help file for more information
8003	C8003	missing source filename
8004	C8004	'/%s' requires an argument
8016	C8016	'/%s%s' and '/%s%s' command-line options are incompatible
8018	C8018	cannot create linker response file
8021	C8021	invalid numeric argument '/%s%s'
8022	C8022	cannot open '%s'
8027	C8027	cannot execute '%s'
8029	C8029	cannot execute '%s' out of environment memory
8030	C8030	INTERNAL COMPILER ERROR in '%s'\n    Please choose the Technical Support command on the Visual C++\n    Help menu, or open the Technical Support help file for more information
8034	C8034	error reading '%s'
8035	C8035	response files nested too deeply
8036	C8036	'/%s%s' not allowed with multiple source files
8037	C8037	cannot create temporary il file; clean temp directory of old il files
8038	C8038	invalid argument '%s'
8039	C8039	cannot find entry point '%s' in file '%s', make sure the correct version of the compiler is used
8041	C8041	'%s': link-time code generation pdb must be differ from /Fd option
8042	C8042	out of memory
8045	C8045	cannot compile C file '%s' with the /clr option
