# DISASSEMBLY-DERIVED — generated by docs/whitebox/scripts/build_map.py.
# Do not hand-edit; do not paste any value into crates/ without a
# docs/whitebox/DISCLOSURE.md entry. 'unknown' is a valid, respectable value.
addr	size	symbol_or_empty	cluster	confidence	ncallers	ncallees	evidence
10bffb72	8		unknown	unknown	1	1	-
10bffb7a	8		unknown	unknown	1	1	-
10bffb82	396		unknown	unknown	2	9	-
10bffd0e	45		unknown	unknown	1	2	-
10bffd3b	104		unknown	unknown	1	0	-
10bffda3	6		unknown	unknown	2	0	-
10bffda9	6		unknown	unknown	3	0	-
10bffdaf	37		unknown	unknown	1	1	-
10bffdd4	133		unknown	unknown	1	3	-
10bffe59	433		unknown	unknown	1	3	-
10c0000a	855		unknown	unknown	1	14	-
10c00361	86		unknown	unknown	1	3	-
10c003b7	344		unknown	unknown	1	14	str:_RTC_Failure
10c0050f	604		unknown	unknown	1	13	str:_RTC_CheckStackVars | _RTC_CheckStackVars2@12
10c0076b	75		unknown	unknown	1	2	str:_RTC_Check_#_to_#@#
10c007b6	177		unknown	unknown	1	6	-
10c00867	74		unknown	unknown	1	0	-
10c008b1	79		unknown	unknown	5	1	-
10c00900	99		unknown	unknown	1	2	str:_last | _first
10c00963	299		unknown	unknown	1	1	-
10c00a8e	113		unknown	unknown	1	1	-
10c00aff	138		unknown	unknown	1	2	-
10c00b89	157		unknown	unknown	1	4	-
10c00c26	138		unknown	unknown	1	2	-
10c00cb0	193		unknown	unknown	9	7	-
10c00d71	139		unknown	unknown	1	4	str:%s. First unused register: %s\n
10c00dfc	134		unknown	unknown	2	3	str:Expected integer\n
10c00e82	199		unknown	unknown	1	6	str:Invalid SPR number\n
10c00f49	178		unknown	unknown	1	3	str:Signed immediate value out of range\n | Unsigned immediate value out of range\n
10c00ffb	212		unknown	unknown	1	4	-
10c010cf	397		unknown	unknown	3	8	-
10c0125c	653		unknown	unknown	1	10	str:Unknown store instruction type
10c0152c	120		unknown	unknown	3	2	-
10c015a4	423		unknown	unknown	1	1	str:Vector ABI was violated.  Extra load/sto | FP ABI was violated.  Extra load/stores  | Integer ABI was violated.  Extra load/st
10c0174b	99		unknown	unknown	1	2	str:subis | _last
10c017ae	220		unknown	unknown	1	5	str:Undefined label %s
10c0188a	768		unknown	unknown	1	3	-
10c01b8a	74		unknown	unknown	2	4	-
10c01bd4	380		unknown	unknown	2	9	str:Expected integer register\n | Expected FP register\n | Expected VMX32 vector register\n
10c01d50	466		unknown	unknown	1	11	str:e:\\bt\\278379\\vctools\\compiler\\be\\p | Unknown register\n | Expected base register\n
10c01f23	666		unknown	unknown	1	7	str:n should be greater than 0\n | n should be less than 32\n | n should be less than 64\n
10c02767	108		unknown	unknown	1	4	str:Label
10c027d3	8796		unknown	unknown	1	50	str:Invalid operands\n | Unsupported instruction form\n | First and third operands must be equal\n
10c04bcc	237		unknown	unknown	1	5	-
10c04cb9	180		unknown	unknown	1	0	-
10c04d6d	66		unknown	unknown	1	2	-
10c04daf	91		unknown	unknown	6	0	-
10c04e0a	201		unknown	unknown	3	0	-
10c04ed3	67		unknown	unknown	6	1	-
10c04f16	46		unknown	unknown	5	1	-
10c04f44	107		unknown	unknown	1	2	-
10c04faf	392		unknown	unknown	2	3	-
10c05137	224		unknown	unknown	2	1	-
10c05217	171		unknown	unknown	4	2	-
10c052c2	179		unknown	unknown	5	2	-
10c05375	51		unknown	unknown	53	3	-
10c053a8	63		unknown	unknown	13	5	-
10c053e7	843		unknown	unknown	1	10	str:e:\\bt\\278379\\vctools\\compiler\\be\\p
10c05732	311		unknown	unknown	4	12	-
10c05869	13		unknown	unknown	3	1	-
10c05876	90		unknown	unknown	3	0	-
10c058d0	155		unknown	unknown	1	2	-
10c0596b	261		unknown	unknown	5	0	-
10c05a70	101		unknown	unknown	1	0	-
10c05ad5	835		unknown	unknown	1	17	-
10c05e18	300		unknown	unknown	1	12	-
10c05f44	721		unknown	unknown	2	19	-
10c06215	118		unknown	unknown	1	4	-
10c0628b	53		unknown	unknown	1	4	-
10c062c0	139		unknown	unknown	2	7	-
10c0634b	384		unknown	unknown	10	14	-
10c064cb	498		unknown	unknown	4	15	-
10c066bd	201		unknown	unknown	4	2	-
10c06786	107		unknown	unknown	1	2	-
10c067f1	253		unknown	unknown	2	12	-
10c068ee	1475		unknown	unknown	1	17	-
10c06eb1	620		unknown	unknown	1	21	-
10c0711d	114		unknown	unknown	2	7	-
10c0718f	117		unknown	unknown	2	6	-
10c07204	716		unknown	unknown	1	9	-
10c074f8	679		unknown	unknown	1	7	-
10c0779f	67		unknown	unknown	1	1	-
10c07803	100		unknown	unknown	3	1	-
10c07867	50		unknown	unknown	2	2	-
10c07899	79		unknown	unknown	6	3	-
10c078e8	40		unknown	unknown	1	3	-
10c07910	446		unknown	unknown	3	6	-
10c07ace	414		unknown	unknown	3	6	-
10c07c6c	1915		unknown	unknown	1	21	str:__pexit
10c083e7	363		unknown	unknown	1	10	str:memcpy
10c08552	123		unknown	unknown	1	6	-
10c085cd	5	thunk_FUN_10b54503	thunk	high	1	0	ghidra-resolved thunk: thunk_FUN_10b54503
10c085d2	349		unknown	unknown	1	4	-
10c0872f	269		unknown	unknown	1	3	-
10c0883c	85		unknown	unknown	2	1	-
10c08891	94		unknown	unknown	3	1	-
10c088ef	43		unknown	unknown	1	2	-
10c0891a	124		unknown	unknown	3	1	-
10c08996	45		unknown	unknown	3	0	-
10c089c3	75		unknown	unknown	1	1	-
10c08a0e	500		unknown	unknown	2	5	-
10c08c02	26		unknown	unknown	1	0	-
10c08c3d	95		unknown	unknown	3	3	-
10c08c9c	301		unknown	unknown	1	7	-
10c08e38	784		unknown	unknown	18	7	-
10c09148	60		unknown	unknown	3	3	-
10c09184	223		unknown	unknown	3	3	-
10c09263	292		unknown	unknown	5	5	-
10c09387	89		unknown	unknown	1	2	-
10c093e0	25		unknown	unknown	3	0	-
10c093f9	17		unknown	unknown	1	1	-
10c0940a	170		unknown	unknown	1	0	-
10c094b4	387		unknown	unknown	1	0	-
10c0967c	17		unknown	unknown	4	1	-
10c0968d	1366		unknown	unknown	1	10	-
10c09be3	127		unknown	unknown	1	4	-
10c09c62	31		unknown	unknown	1	2	-
10c09c81	285		unknown	unknown	2	7	-
10c09d9e	28		unknown	unknown	1	2	-
10c09dba	187		unknown	unknown	1	8	-
10c09e75	213		unknown	unknown	1	4	-
10c09f4a	20		unknown	unknown	1	0	-
10c09f5e	214		unknown	unknown	1	6	-
10c0a034	316		unknown	unknown	1	11	-
10c0a170	370		unknown	unknown	5	7	-
10c0a2e2	1871		unknown	unknown	2	20	-
10c0aa31	305		unknown	unknown	1	10	-
10c0ab62	139		unknown	unknown	2	6	-
10c0abed	774		unknown	unknown	1	15	-
10c0aef3	226		unknown	unknown	1	6	-
10c0afd5	241		unknown	unknown	1	6	-
10c0b0c6	153		unknown	unknown	2	9	-
10c0b15f	417		unknown	unknown	2	15	-
10c0b300	448		unknown	unknown	1	9	-
10c0b4c0	464		unknown	unknown	1	12	-
10c0b690	106		unknown	unknown	8	4	-
10c0b6fa	464		unknown	unknown	2	9	str:_RtlCheckStack12
10c0b8ca	2439		unknown	unknown	1	28	str:__penter
10c0c251	2250		unknown	unknown	1	36	-
10c0cb1b	1426		unknown	unknown	1	13	-
10c0d0ad	522		unknown	unknown	8	9	-
10c0d32b	34		unknown	unknown	1	2	-
10c0d34d	22		unknown	unknown	2	1	-
10c0d363	155		unknown	unknown	3	5	-
10c0d3fe	87		unknown	unknown	2	1	-
10c0d455	297		unknown	unknown	1	1	-
10c0d57e	3899		unknown	unknown	3	41	-
10c0e4b9	1630		unknown	unknown	5	35	str:__r12_indirect
10c0eb17	789		unknown	unknown	3	10	-
10c0ee2c	32		unknown	unknown	1	2	-
10c0f12e	32		unknown	unknown	1	2	-
10c0f14e	159		unknown	unknown	2	6	-
10c0f1ed	1506		unknown	unknown	3	26	-
10c0f7f9	775		unknown	unknown	2	14	-
10c0f81e	100		unknown	unknown	1	6	-
10c0f882	686		unknown	unknown	10	44	-
10c0fc83	510		unknown	unknown	1	9	-
10c0fe81	3580		unknown	unknown	3	41	-
10c10c7d	20		unknown	unknown	2	1	str:\tORG $%+ld
10c10c91	3		unknown	unknown	1	0	-
10c10cf1	130		unknown	unknown	1	4	str:; End code for function: 
10c10d73	509		unknown	unknown	1	8	str:DCD 0x%x | DCD |%s|
10c10f70	94		unknown	unknown	1	0	-
10c10fce	146		unknown	unknown	1	3	str:%s = %ld | tv%d = %ld | size = %ld
10c11060	54		unknown	unknown	2	1	str:e:\\bt\\278379\\vctools\\compiler\\be\\p
10c11096	190		unknown	unknown	0	3	str:%02x%02x | %05lx
10c111a2	42		unknown	unknown	1	1	-
10c111cc	77		unknown	unknown	1	2	str:; Start of %sloop | cold 
10c11219	285		unknown	unknown	1	8	str:; Begin code for function:  | COMDAT | PROC NEAR
10c11336	59		unknown	unknown	1	0	-
10c11371	10		unknown	unknown	1	2	-
10c1137b	28		unknown	unknown	1	0	-
10c11397	20		unknown	unknown	1	1	str:_fltused
10c113ab	5	thunk_FUN_10b5843a	thunk	high	4	0	ghidra-resolved thunk: thunk_FUN_10b5843a
10c113b0	55		unknown	unknown	2	0	-
10c113e7	12		unknown	unknown	1	1	-
10c113f3	896		unknown	unknown	2	7	-
10c11773	92		unknown	unknown	1	3	-
10c117cf	206		unknown	unknown	1	1	str:LIBCMT | LIBCMTD | VCOMPD
10c1189d	39		unknown	unknown	1	0	-
10c118c4	213		unknown	unknown	1	7	-
10c11999	326		unknown	unknown	1	1	-
10c11adf	559		unknown	unknown	1	7	-
10c11d0e	43		unknown	unknown	1	0	-
10c11d39	5		unknown	unknown	1	0	-
10c11d3e	203		unknown	unknown	1	0	-
10c11e09	62		unknown	unknown	1	1	-
10c11e47	52		unknown	unknown	1	0	-
10c11e7b	19		unknown	unknown	1	1	-
10c11e8e	523		unknown	unknown	1	5	-
10c12099	252		unknown	unknown	1	4	-
10c12195	30		unknown	unknown	1	0	-
10c121b3	28		unknown	unknown	1	0	-
10c121cf	176		unknown	unknown	1	1	-
10c1227f	51		unknown	unknown	1	1	str:e:\\bt\\278379\\vctools\\compiler\\be\\p
10c122b2	28		unknown	unknown	1	0	-
10c122ce	235		unknown	unknown	0	3	-
10c123b9	92		unknown	unknown	4	0	-
10c12415	65		unknown	unknown	1	0	-
10c12456	31		unknown	unknown	3	2	-
10c12475	123		unknown	unknown	1	1	-
10c124f0	60		unknown	unknown	1	0	-
10c1252c	144		unknown	unknown	1	6	str:__C2_11886 | .XBLD$W
10c125bc	40		unknown	unknown	2	0	-
10c125e4	394		unknown	unknown	1	7	-
10c127b9	174		unknown	unknown	1	5	-
10c12867	174		unknown	unknown	1	5	-
10c12915	271		unknown	unknown	1	5	-
10c12a24	548		unknown	unknown	1	9	-
10c12c48	114		unknown	unknown	1	1	-
10c12cba	44		unknown	unknown	15	1	-
10c12ce6	55		unknown	unknown	15	1	-
10c12d1d	160		unknown	unknown	1	3	-
10c12dbd	119		unknown	unknown	1	3	-
10c12e34	28		unknown	unknown	1	0	-
10c12e50	40		unknown	unknown	2	1	-
10c12e78	69		unknown	unknown	2	2	-
10c12ebd	126		unknown	unknown	1	2	-
10c12f3b	720		unknown	unknown	2	10	-
10c1320b	1324		unknown	unknown	3	14	-
10c13737	596		unknown	unknown	1	9	-
10c1398b	412		unknown	unknown	1	13	-
10c13b27	1466		unknown	unknown	1	20	-
10c140e1	485		unknown	unknown	1	7	-
10c142c6	309		unknown	unknown	1	4	-
10c143fb	317		unknown	unknown	1	5	-
10c14538	329		unknown	unknown	1	5	-
10c14681	312		unknown	unknown	1	5	-
10c147b9	321		unknown	unknown	1	5	-
10c148fa	497		unknown	unknown	1	6	-
10c14aeb	45		unknown	unknown	1	0	-
10c14b18	1227		unknown	unknown	1	25	-
10c14fe3	199		unknown	unknown	1	4	-
10c150aa	49		unknown	unknown	1	1	-
10c150db	330		unknown	unknown	1	10	-
10c15225	351		unknown	unknown	1	12	-
10c15384	219		unknown	unknown	1	5	-
10c1545f	497		unknown	unknown	1	5	-
10c15650	292		unknown	unknown	1	5	-
10c15774	255		unknown	unknown	1	3	-
10c15873	788		unknown	unknown	1	12	-
10c15b87	504		unknown	unknown	1	5	-
10c15d7f	613		unknown	unknown	1	9	-
10c15fe4	333		unknown	unknown	1	8	-
10c16131	665		unknown	unknown	9	24	-
10c1642f	314		unknown	unknown	1	4	-
10c16569	666		unknown	unknown	1	10	-
10c16803	75		unknown	unknown	1	0	-
10c1684e	467		unknown	unknown	2	8	-
10c16a21	37		unknown	unknown	2	0	-
10c16a46	351		unknown	unknown	11	2	-
10c16ba5	23		unknown	unknown	14	1	-
10c16bbc	30		unknown	unknown	2	1	-
10c16bda	140		unknown	unknown	6	2	-
10c16c66	23		unknown	unknown	2	0	-
10c16c7d	97		unknown	unknown	7	1	-
10c16cde	165		unknown	unknown	9	2	-
10c16d83	214		unknown	unknown	3	6	-
10c16e59	356		unknown	unknown	1	8	-
10c16fbd	191		unknown	unknown	1	7	-
10c1707c	202		unknown	unknown	2	9	-
10c17146	171		unknown	unknown	3	6	-
10c171f1	335		unknown	unknown	3	7	-
10c17340	308		unknown	unknown	1	8	-
10c17474	222		unknown	unknown	1	5	-
10c17552	41		unknown	unknown	1	1	-
10c1757b	41		unknown	unknown	1	1	-
10c175a4	59		unknown	unknown	1	1	-
10c175df	76		unknown	unknown	3	3	-
10c1762b	137		unknown	unknown	5	6	-
10c176b4	43		unknown	unknown	2	0	-
10c1772b	1007		unknown	unknown	1	14	-
10c17b1a	34		unknown	unknown	1	0	-
10c17b3c	60		unknown	unknown	1	0	-
10c17b78	55		unknown	unknown	1	0	-
10c17baf	74		unknown	unknown	1	0	-
10c17bf9	639		unknown	unknown	1	16	-
10c17e78	235		unknown	unknown	2	5	-
10c17f63	484		unknown	unknown	1	5	-
10c18147	365		unknown	unknown	1	8	-
10c182b4	426		unknown	unknown	1	15	-
10c1873b	92		unknown	unknown	1	2	-
10c18797	52		unknown	unknown	6	0	-
10c187cb	199		unknown	unknown	5	0	-
10c18892	3		unknown	unknown	2	0	-
10c18895	37		unknown	unknown	2	0	-
10c188ba	318		unknown	unknown	2	3	-
10c189f8	51		unknown	unknown	1	3	-
10c18a2b	44		unknown	unknown	1	1	-
10c18a57	140		unknown	unknown	1	3	-
10c18ae3	70		only-from:pgo-client	medium	1	3	all 1 callers in cluster pgo-client
10c18b29	46		unknown	unknown	1	2	-
10c18b57	67		unknown	unknown	1	3	-
10c18b9a	296		only-from:pgo-client	medium	1	8	all 1 callers in cluster pgo-client
10c18cc2	290		unknown	unknown	2	10	-
10c18de4	200		only-from:pgo-client	medium	1	6	all 1 callers in cluster pgo-client
10c18eac	56		unknown	unknown	1	2	-
10c18ee4	17		unknown	unknown	6	0	-
10c18ef5	52		unknown	unknown	1	2	-
10c18f29	73		unknown	unknown	3	0	-
10c18f72	18		unknown	unknown	2	1	-
10c18f84	12		unknown	unknown	1	0	-
10c18f90	113		unknown	unknown	1	2	-
10c19001	265		unknown	unknown	1	3	-
10c1910a	44		unknown	unknown	2	1	-
10c19136	115		unknown	unknown	1	3	-
10c191a9	144		unknown	unknown	1	1	-
10c19239	449		only-from:pgo-client	medium	1	16	all 1 callers in cluster pgo-client
10c193fa	190		only-from:pgo-client	medium	1	5	all 1 callers in cluster pgo-client
10c194b8	890		unknown	unknown	1	21	-
10c19832	39		unknown	unknown	13	2	-
10c19859	44		unknown	unknown	17	2	-
10c19885	77		unknown	unknown	10	4	-
10c198d2	100		unknown	unknown	2	4	-
10c19936	134		unknown	unknown	2	7	-
10c199bc	75		unknown	unknown	1	3	-
10c19a07	120		unknown	unknown	1	5	-
10c19a7f	122		unknown	unknown	1	5	-
10c19af9	116		unknown	unknown	1	4	-
10c19b6d	83		unknown	unknown	1	3	-
10c19bc0	199		unknown	unknown	2	12	-
10c19c87	201		unknown	unknown	2	12	-
10c19d50	89		unknown	unknown	1	5	-
10c19da9	241		unknown	unknown	1	11	-
10c19e9a	207		unknown	unknown	1	9	-
10c19f69	114		unknown	unknown	1	4	-
10c19fdb	93		unknown	unknown	0	3	-
10c1a038	115		unknown	unknown	0	5	-
10c1a0ab	272		unknown	unknown	1	10	-
10c1a1bb	285		unknown	unknown	1	9	-
10c1a2d8	190		unknown	unknown	1	10	-
10c1a396	254		unknown	unknown	1	13	-
10c1a494	93		unknown	unknown	0	3	-
10c1a4f1	115		unknown	unknown	0	5	-
10c1a564	275		unknown	unknown	1	13	-
10c1a677	294		unknown	unknown	1	9	-
10c1a79d	155		unknown	unknown	1	7	-
10c1a838	208		unknown	unknown	1	11	-
10c1a908	768		unknown	unknown	1	26	-
10c1ac5c	721		unknown	unknown	2	13	-
10c1af2d	973		unknown	unknown	2	9	-
10c1b2fa	27		unknown	unknown	3	0	-
10c1b315	514		unknown	unknown	1	4	-
10c1b517	140		unknown	unknown	1	5	-
10c1b5a3	51		unknown	unknown	1	0	-
10c1b5d6	537		unknown	unknown	1	3	-
10c1b7ef	25		unknown	unknown	1	0	-
10c1b808	108		unknown	unknown	1	1	-
10c1b874	203		unknown	unknown	1	4	-
10c1b964	38		unknown	unknown	1	0	-
10c1b98a	35		unknown	unknown	1	0	-
10c1b9ad	45		unknown	unknown	1	0	-
10c1b9da	117		unknown	unknown	1	0	-
10c1ba4f	32		unknown	unknown	0	0	-
10c1ba6f	320		unknown	unknown	1	2	-
10c1bbaf	132		unknown	unknown	1	1	-
10c1bc33	69		unknown	unknown	1	1	-
10c1bc78	114		unknown	unknown	3	2	-
10c1bcea	14		unknown	unknown	1	1	-
10c1bcf8	119		unknown	unknown	1	0	-
10c1bd6f	74		unknown	unknown	1	0	-
10c1bdb9	4		unknown	unknown	8	0	-
10c1bdbd	3		unknown	unknown	1	0	-
10c1bdc0	1		unknown	unknown	35	0	-
10c1bdc1	5		unknown	unknown	1	0	-
10c1bdc6	57		unknown	unknown	1	0	-
10c1bdff	483		unknown	unknown	1	0	-
10c1c02c	185		unknown	unknown	2	2	-
10c1c0e5	143		unknown	unknown	3	0	-
10c1c174	29		unknown	unknown	2	0	-
10c1c1d4	380		unknown	unknown	1	0	-
10c1c350	167		unknown	unknown	2	1	-
10c1c3f7	2716		unknown	unknown	1	5	str:IPC = %d/%d = %f\n | ---------------\n |   V%d
10c1ce93	94		unknown	unknown	1	5	-
10c1cef1	24		unknown	unknown	1	0	-
10c1cf09	3		unknown	unknown	1	0	-
10c1cf0c	39		unknown	unknown	1	0	-
10c1cf33	38		unknown	unknown	1	0	-
10c1cf59	35		unknown	unknown	3	2	-
10c1cf7c	314		unknown	unknown	2	9	-
10c1d0b6	30		unknown	unknown	3	0	-
10c1d0d4	393		unknown	unknown	1	10	-
10c1d25d	365		unknown	unknown	1	10	-
10c1d3ca	565		unknown	unknown	1	7	-
10c1d5ff	237		unknown	unknown	1	4	-
10c1d6ec	630		unknown	unknown	1	12	-
10c1d962	47		unknown	unknown	1	0	-
10c1d991	104		unknown	unknown	1	1	-
10c1d9f9	53		unknown	unknown	1	1	-
10c1da2e	65		unknown	unknown	1	1	-
10c1da6f	489		unknown	unknown	1	11	-
10c1dc58	326		unknown	unknown	1	14	-
10c1dd9e	104		unknown	unknown	1	0	-
10c1de06	92		unknown	unknown	1	0	-
10c1de62	679		unknown	unknown	1	13	-
10c1e109	138		unknown	unknown	1	0	-
10c1e193	548		unknown	unknown	1	15	-
10c1e3b7	59		unknown	unknown	1	2	-
10c1e3f2	25		unknown	unknown	1	3	-
10c1e40b	96		unknown	unknown	1	3	str:VS_UNICODE_OUTPUT
10c1e46b	39		unknown	unknown	1	1	-
10c1e492	19		unknown	unknown	1	1	-
10c1e4a5	17		unknown	unknown	1	1	-
10c1e4b6	54		unknown	unknown	2	0	-
10c1e4ec	152		unknown	unknown	1	1	str:e:\\bt\\278379\\vctools\\compiler\\be\\c
10c1e585	58		unknown	unknown	2	0	-
10c1e5bf	38		unknown	unknown	1	0	-
10c1e5e5	240		unknown	unknown	2	7	-
10c1e6d5	100		unknown	unknown	2	6	-
10c1e739	167		unknown	unknown	5	2	str:e:\\bt\\278379\\vctools\\compiler\\be\\c
10c1e7e0	190		unknown	unknown	1	2	str:e:\\bt\\278379\\vctools\\compiler\\be\\c
10c1e89e	103		unknown	unknown	2	2	str:e:\\bt\\278379\\vctools\\compiler\\be\\c
10c1e905	175		unknown	unknown	1	2	str:e:\\bt\\278379\\vctools\\compiler\\be\\c
10c1e9b5	589		unknown	unknown	3	6	str:e:\\bt\\278379\\vctools\\compiler\\be\\c
10c1ec02	71		unknown	unknown	1	3	-
10c1ec49	28		unknown	unknown	1	1	-
10c1ec65	530		unknown	unknown	3	12	str:e:\\bt\\278379\\vctools\\compiler\\be\\c |  %c%d:  | fatal error
10c1ee77	6		unknown	unknown	1	1	-
10c1ee7d	57		unknown	unknown	2	2	-
10c1eeb6	28		unknown	unknown	36	2	-
10c1eed2	22		unknown	unknown	1	1	-
10c1eee8	68		unknown	unknown	2	2	str:e:\\bt\\278379\\vctools\\compiler\\be\\c
10c1ef2c	67		unknown	unknown	1	3	-
10c1ef6f	20		unknown	unknown	25	1	-
10c1ef83	297		unknown	unknown	2	6	str:e:\\bt\\278379\\vctools\\compiler\\be\\c | object | executable
10c1f0ac	24		unknown	unknown	28	1	-
10c1f0c4	24		unknown	unknown	1	1	-
10c1f0dc	72		unknown	unknown	4	3	-
10c1f125	30		unknown	unknown	1	0	str:compiler intermediate | compiler generated
10c1f143	120		unknown	unknown	1	1	str:e:\\bt\\278379\\vctools\\compiler\\be\\c
10c1f1bb	162		unknown	unknown	2	7	str:fatal error C1510: Cannot load language 
10c1f25d	68		unknown	unknown	2	2	-
10c1f2a1	26		unknown	unknown	0	2	-
10c1f2bb	22		unknown	unknown	3	2	-
10c1f2d1	123		unknown	unknown	1	0	-
10c1f34c	125		unknown	unknown	1	5	-
10c1f3c9	76		unknown	unknown	1	0	-
10c1f415	83		unknown	unknown	1	1	str:e:\\bt\\278379\\vctools\\compiler\\be\\c
10c1f469	264		unknown	unknown	1	4	str:e:\\bt\\278379\\vctools\\compiler\\be\\c
10c1f572	468		unknown	unknown	1	5	str:e:\\bt\\278379\\vctools\\compiler\\be\\c
10c1f746	188		unknown	unknown	1	2	-
10c1f802	118		pdb-client	high	1	4	calls PDBOpen2W
10c1f878	10		pdb-client	high	1	1	calls PDBClose
10c1f882	122		pdb-client	high	1	6	calls PDBOpenStream,StreamQueryCb,StreamRead,StreamRelease
10c1f8fc	14		unknown	unknown	11	0	-
10c1f90a	17		unknown	unknown	4	0	-
10c1f91b	95		unknown	unknown	6	0	-
10c1f97a	44		unknown	unknown	1	0	-
10c1f9a6	67		unknown	unknown	9	0	-
10c1f9e9	95		unknown	unknown	7	0	-
10c1fa48	159		unknown	unknown	1	0	-
10c1fae7	164		unknown	unknown	2	0	-
10c1fb8b	73		unknown	unknown	3	0	-
10c1fbd4	134		unknown	unknown	2	5	str:e:\\bt\\278379\\vctools\\compiler\\be\\c
10c1fc5b	48		unknown	unknown	3	1	str:e:\\bt\\278379\\vctools\\compiler\\be\\c
10c1fc8c	29		unknown	unknown	7	0	-
10c1fca9	69		unknown	unknown	1	2	str:e:\\bt\\278379\\vctools\\compiler\\be\\c
10c1fcef	29		unknown	unknown	1	1	-
10c1fd0c	64		unknown	unknown	2	3	-
10c1fd4c	31		unknown	unknown	4	1	-
10c1fd6b	212		unknown	unknown	1	7	str:e:\\bt\\278379\\vctools\\compiler\\be\\c
10c1fe40	93		unknown	unknown	2	0	-
10c1fe9d	38		unknown	unknown	2	0	-
10c1fec3	20		unknown	unknown	1	1	-
10c1fed7	24		unknown	unknown	1	1	-
10c1feef	32		unknown	unknown	1	1	-
10c1ff0f	297		unknown	unknown	3	7	-
10c20038	186		unknown	unknown	4	5	str:e:\\bt\\278379\\vctools\\compiler\\be\\c
10c200f3	20		unknown	unknown	13	2	-
10c20107	55		unknown	unknown	7	2	-
10c2013e	73		unknown	unknown	1	1	-
10c20187	47		unknown	unknown	53	2	-
10c201b6	23		unknown	unknown	2	1	-
10c201cd	74		unknown	unknown	2	2	-
10c20217	19		unknown	unknown	0	1	-
10c2022a	280		unknown	unknown	361	2	-
10c20342	52		unknown	unknown	20	2	-
10c20376	59		unknown	unknown	3	2	-
10c203b1	97		unknown	unknown	2	2	-
10c20412	54		unknown	unknown	2	0	-
10c20448	11		unknown	unknown	1	1	-
10c20453	58		unknown	unknown	1	1	str:e:\\bt\\278379\\vctools\\compiler\\be\\c
10c2048d	182		unknown	unknown	1	1	-
10c20543	76		unknown	unknown	4	0	-
10c2058f	98		unknown	unknown	2	0	-
10c205f1	12		unknown	unknown	5	1	-
10c205fd	352		unknown	unknown	1	2	-
10c2075d	143		unknown	unknown	1	1	-
10c207ec	851		unknown	unknown	1	10	-
10c20b3f	1082		unknown	unknown	1	13	-
10c20f79	252		unknown	unknown	1	11	-
10c21075	51		unknown	unknown	2	0	-
10c210a8	395		unknown	unknown	2	5	-
10c21233	36		unknown	unknown	1	3	-
10c21257	373		unknown	unknown	1	8	-
10c213cc	62		unknown	unknown	1	2	-
10c2140a	747		unknown	unknown	1	11	-
10c216f5	19		unknown	unknown	1	1	-
10c21708	17		unknown	unknown	1	1	-
10c21719	25		unknown	unknown	1	1	-
10c21732	65		unknown	unknown	13	3	-
10c21773	32		unknown	unknown	1	2	-
10c21793	37		unknown	unknown	1	1	-
10c217b8	44		unknown	unknown	1	4	-
10c217e4	25		unknown	unknown	4	0	-
10c217fd	405		unknown	unknown	2	10	-
10c21992	20		unknown	unknown	1	2	-
10c219a6	30		unknown	unknown	1	0	-
10c219c4	97		unknown	unknown	1	0	-
10c21a25	56		unknown	unknown	1	2	-
10c21a5d	61		unknown	unknown	1	0	-
10c21a9a	34		unknown	unknown	1	0	-
10c21abc	21		unknown	unknown	1	0	-
10c21ad1	50		unknown	unknown	1	2	-
10c21b03	752		unknown	unknown	1	15	str:__C_specific_handler
10c21df3	25		unknown	unknown	2	2	-
10c21e0c	226		unknown	unknown	1	4	-
10c21eee	228		unknown	unknown	1	4	-
10c21fd2	247		unknown	unknown	2	4	str:__CxxFrameHandler
10c220c9	418		unknown	unknown	1	4	-
10c2226b	65		unknown	unknown	2	4	-
10c222ac	24		unknown	unknown	2	2	-
10c222c4	30		unknown	unknown	1	2	-
10c222e2	35		unknown	unknown	2	1	-
10c22305	151		unknown	unknown	2	4	-
10c2239c	386		unknown	unknown	1	7	-
10c2251e	159		unknown	unknown	1	6	-
10c225bd	110		unknown	unknown	1	4	-
10c2262b	150		unknown	unknown	1	1	-
10c226c1	270		unknown	unknown	1	6	-
10c227cf	92		unknown	unknown	2	4	-
10c2282b	27		unknown	unknown	2	0	-
10c22846	340		unknown	unknown	1	9	-
10c2299a	346		unknown	unknown	1	8	-
10c22af4	93		unknown	unknown	1	1	-
10c22b51	103		unknown	unknown	2	1	-
10c22bb8	44		unknown	unknown	5	1	-
10c22be4	351		unknown	unknown	1	11	-
10c22d43	14		unknown	unknown	11	1	-
10c22d51	54		unknown	unknown	1	1	-
10c22d87	49		unknown	unknown	2	2	-
10c22db8	204		unknown	unknown	2	4	-
10c22e84	38		unknown	unknown	13	1	-
10c22eaa	47		unknown	unknown	8	1	-
10c22ed9	50		unknown	unknown	4	1	-
10c22f0b	152		unknown	unknown	1	4	-
10c22fa3	94		unknown	unknown	1	2	-
10c23001	34		unknown	unknown	17	2	-
10c23023	30		unknown	unknown	1	2	-
10c23041	43		unknown	unknown	1	1	-
10c2306c	229		unknown	unknown	1	1	-
10c23151	44		unknown	unknown	1	1	-
10c2317d	60		unknown	unknown	1	2	-
10c231b9	61		unknown	unknown	1	0	-
10c231f6	802		unknown	unknown	8	11	-
